year,BIOMASS,COAL_CONV,LI_BATTERY,NATGAS_CONV,NUCLEAR_CONV,SOLAR_FARM,WIND_FARM
2040,3.7377718,2.4444,17.110113000000002,5.02332,12.42,29.990979,33.03731
2045,3.7377718,2.35704,19.519419000000003,0.6888,12.42,34.431142,35.105608999999994
2050,3.7377718,2.2556,23.143464,0.6888,12.42,40.496159,35.634885000000004
2025,0.0,7.5059,0.1281,16.3716,12.42,2.8433546,8.3534264
2030,3.1544656,5.04524,20.042793000000003,16.3327,12.42,34.749668,17.163045999999998
2035,3.1544656,2.81574,22.408102,15.903979999999999,12.42,37.915652,19.604844
2040,3.1544656,2.4444,24.773411,5.02332,12.42,41.081635999999996,22.046642
2045,3.1544656,2.35704,27.198207,0.6888,12.42,43.614194000000005,24.734306
2050,3.1544656,2.2556,29.639048,0.6888,12.42,45.975913,27.48828
2025,0.0,7.5059,0.1281,16.3716,12.42,6.6092404,6.29482
2030,1.2984056000000002,5.04524,18.22483,16.3327,12.42,40.591666,18.72141
2035,1.2984056000000002,2.81574,20.113011,15.903979999999999,12.42,44.870695,20.755105
2040,1.2984056000000002,2.4444,22.001192,5.02332,12.42,49.149723,22.788801
2045,1.2984056000000002,2.35704,23.889371999999998,0.6888,12.42,53.428751,24.822497
2050,1.2984056000000002,2.2556,25.777553,0.6888,12.42,57.70778,26.856192999999998
2025,0.0,7.5059,0.1281,16.3716,12.42,4.8355936,7.179143600000001
2030,1.1531297,5.04524,15.694509,16.3327,12.42,36.836206,22.445469
2035,1.1531297,2.81574,17.213228,15.903979999999999,12.42,40.717343,24.866506
2040,1.1531297,2.4444,18.731728,5.02332,12.42,44.601192000000005,27.287007000000003
2045,1.1531297,2.35704,20.249744999999997,0.6888,12.42,48.490984,29.706332
2050,1.1531297,2.2556,21.930411,0.6888,12.42,52.302371,32.078229
2025,0.0,7.5059,0.1281,16.3716,12.42,5.2781305000000005,6.9750049
2030,2.4711878,5.04524,15.848136,16.3327,12.42,29.860422999999997,23.889222
2035,2.4711878,2.81574,17.275447,15.903979999999999,12.42,33.177611,26.829635
2040,2.4711878,2.4444,18.702758999999997,5.02332,12.42,36.494799,29.770048
2045,2.4711878,2.35704,20.13007,0.6888,12.42,39.811986,32.710461
2050,2.4711878,2.2556,21.514036,0.6888,12.42,43.197587,35.652787
2025,0.0,7.5059,0.1281,16.3716,12.42,5.253607,6.9208067
2030,2.8632793999999997,5.04524,18.001466,16.3327,12.42,30.692253,20.321735
2035,2.8632793999999997,2.81574,20.31143,15.903979999999999,12.42,34.428372,22.5974
2040,2.8632793999999997,2.4444,22.621394,5.02332,12.42,38.164491999999996,24.873065999999998
2045,2.8632793999999997,2.35704,24.931359,0.6888,12.42,41.900611,27.148732
2050,2.8632793999999997,2.2556,27.240758999999997,0.6888,12.42,45.635328,29.425832
2025,0.0,7.5059,0.1281,16.3716,12.42,2.0445178,9.305107099999999
2030,5.3461682,5.04524,12.416424999999998,16.3327,12.42,30.590629,21.409418000000002
2035,5.5102287,2.81574,13.803004999999999,15.903979999999999,12.42,33.203174,24.924035
2040,5.5445184,2.4444,16.343281,5.02332,12.42,39.705222,26.075541
2045,5.5445184,2.35704,19.073624,0.6888,12.42,43.400528,28.665344
2050,5.5445184,2.2556,21.380578,0.6888,12.42,47.866362,31.163651
2025,0.0,7.5059,0.1281,16.3716,12.42,1.9018134,9.2889815
2030,2.3622464,5.04524,13.116,16.3327,12.42,32.402243,25.550753
2035,2.3622464,2.81574,14.428711,15.903979999999999,12.42,35.632239999999996,28.606327
2040,2.3622464,2.4444,15.670352000000001,5.02332,12.42,39.002539,31.636924
2045,2.3622464,2.35704,16.915958999999997,0.6888,12.42,42.365009,34.668913999999994
2050,2.3622464,2.2556,18.334598999999997,0.6888,12.42,45.384263,37.763938
2025,0.0,7.5059,0.1281,16.3716,12.42,1.7258054,9.5748215
2030,3.1971747,5.04524,11.519652,16.3327,12.42,25.043367,29.219171
2035,3.1971747,2.81574,12.816936,15.903979999999999,12.42,28.478076,32.524341
2040,3.1971747,2.4444,14.299177,5.02332,12.42,30.425434000000003,36.295893
2045,3.1971747,2.35704,17.006047,0.6888,12.42,33.860012000000005,38.616025
2050,3.1971747,2.2556,20.248834,0.6888,12.42,38.19565,40.210961000000005
2025,0.0,7.5059,0.1281,16.3716,12.42,2.0515874,9.015832
2030,4.0057643,5.04524,14.320029,16.3327,12.42,34.014606,19.755549
2035,4.0057643,2.81574,15.746669,15.903979999999999,12.42,38.450212,22.429658
2040,4.0057643,2.4444,17.604401999999997,5.02332,12.42,42.425075,25.00968
2045,4.0057643,2.35704,20.14634,0.6888,12.42,45.668673000000005,27.440372
2050,4.0057643,2.2556,22.021559,0.6888,12.42,49.624848,30.016578000000003
2025,0.0,7.5059,0.1281,16.3716,12.42,4.155182,8.194253
2030,4.5049312,5.04524,10.679815000000001,16.3327,12.42,21.872249,28.792373
2035,4.7463701,2.81574,11.343029,15.903979999999999,12.42,24.378245,32.368902
2040,4.7463701,2.4444,12.479553,5.02332,12.42,26.742668000000002,36.470023
2045,4.7463701,2.35704,16.301685,0.6888,12.42,34.766797,36.050569
2050,4.7463701,2.2556,17.872147000000002,0.6888,12.42,38.439821,39.247502
2025,0.0,7.5059,0.1281,16.3716,12.42,0.93888964,9.7598416
2030,3.89602,5.04524,12.312985000000001,16.3327,12.42,25.968515,25.791155
2035,4.0133396,2.81574,14.06133,15.903979999999999,12.42,28.795757000000002,28.606846
2040,4.0133396,2.4444,16.038777,5.02332,12.42,32.774954,31.164064
2045,4.0133396,2.35704,17.996414,0.6888,12.42,36.55865,33.821978
2050,4.0133396,2.2556,19.946296999999998,0.6888,12.42,40.326766000000006,36.518996
2025,0.0,7.5059,0.1281,16.3716,12.42,4.7242045,7.8269891
2030,3.9571446999999997,5.04524,13.142248,16.3327,12.42,27.754724999999997,25.140702
2035,4.3350287,2.81574,14.276005999999999,15.903979999999999,12.42,30.400975,27.777609
2040,4.5251364,2.4444,15.475040000000002,5.02332,12.42,34.020966,30.630008999999998
2045,4.5251364,2.35704,17.562201,0.6888,12.42,37.454448,33.504486
2050,4.5251364,2.2556,20.584148000000003,0.6888,12.42,41.840828,35.380463000000006
2025,0.0,7.5059,0.1281,16.3716,12.42,2.5378915,8.9266772
2030,2.0191018,5.04524,16.704186,16.3327,12.42,36.770584,20.026987000000002
2035,2.0191018,2.81574,18.687780999999998,15.903979999999999,12.42,41.036791,22.147877
2040,2.0191018,2.4444,20.806102,5.02332,12.42,45.351577,24.095817999999998
2045,2.0191018,2.35704,22.979903999999998,0.6888,12.42,49.686366,25.972540000000002
2050,2.0191018,2.2556,25.050526,0.6888,12.42,53.983953,27.981713
2025,0.0,7.5059,0.1281,16.3716,12.42,2.2812709,9.202312599999999
2030,1.6983775,5.04524,14.050103,16.3327,12.42,30.777621,25.826435
2035,1.6983775,2.81574,15.554297,15.903979999999999,12.42,33.881674,28.735845
2040,1.6983775,2.4444,17.058491999999998,5.02332,12.42,36.985728,31.645254
2045,1.6983775,2.35704,18.562686000000003,0.6888,12.42,40.089782,34.554663999999995
2050,1.6983775,2.2556,20.071768,0.6888,12.42,43.209717,37.457572
2025,0.0,7.5059,0.1281,16.3716,12.42,2.4711815,9.0011579
2030,6.5447829,5.04524,11.560048,16.3327,12.42,28.608031999999998,20.610400000000002
2035,6.578989,2.81574,12.785977999999998,15.903979999999999,12.42,31.884507000000003,24.603757
2040,6.578989,2.4444,15.258876,5.02332,12.42,35.901025999999995,27.376142
2045,6.578989,2.35704,18.179933000000002,0.6888,12.42,40.175739,29.666927
2050,6.578989,2.2556,20.853105,0.6888,12.42,45.768456,31.689112
2025,0.0,7.5059,0.1281,16.3716,12.42,3.392138,8.270402200000001
2030,6.2375154,5.04524,13.184198,16.3327,12.42,25.217496999999998,22.271853
2035,6.593894199999999,2.81574,15.02675,15.903979999999999,12.42,28.487547,24.564194999999998
2040,6.785412099999999,2.4444,17.120511999999998,5.02332,12.42,31.519657,27.435506
2045,6.785412099999999,2.35704,19.69051,0.6888,12.42,36.913833,29.571671
2050,6.785412099999999,2.2556,22.103167000000003,0.6888,12.42,41.60874,32.209497999999996
2025,0.0,7.5059,0.1281,16.3716,12.42,4.070058,7.681546099999999
2030,4.4966902,5.04524,14.836362,16.3327,12.42,33.611519,18.623898
2035,4.5419481,2.81574,16.455856,15.903979999999999,12.42,38.485922,20.959989
2040,4.5419481,2.4444,18.535023000000002,5.02332,12.42,43.137774,23.248873
2045,4.5419481,2.35704,20.603111000000002,0.6888,12.42,47.726723,25.609767
2050,4.5419481,2.2556,22.894631,0.6888,12.42,52.110451999999995,27.918808000000002
2025,0.0,7.5059,0.1281,16.3716,12.42,4.452322199999999,7.5195965
2030,5.522792900000001,5.04524,14.804915999999999,16.3327,12.42,28.007711999999998,20.408347000000003
2035,5.522792900000001,2.81574,16.607132,15.903979999999999,12.42,32.563804,23.164162
2040,5.522792900000001,2.4444,18.376667,5.02332,12.42,35.145576999999996,26.906243
2045,5.522792900000001,2.35704,20.380226999999998,0.6888,12.42,37.318923000000005,30.648325
2050,5.522792900000001,2.2556,21.925527,0.6888,12.42,40.307042,34.390406000000006
2025,0.0,7.5059,0.1281,16.3716,12.42,2.4329595,8.6736988
2030,6.2851111,5.04524,14.599521000000001,16.3327,12.42,27.866143,19.637475
2035,6.2851111,2.81574,17.57113,15.903979999999999,12.42,35.606218999999996,19.899876
2040,6.2851111,2.4444,20.714745999999998,5.02332,12.42,42.501956,20.441216
2045,6.2851111,2.35704,23.46541,0.6888,12.42,45.816086000000006,23.233051
2050,6.2851111,2.2556,26.500586,0.6888,12.42,48.985245000000006,25.855557
2025,0.0,7.5059,0.1281,16.3716,12.42,5.7916414000000005,6.886709300000001
2030,4.1427455,5.04524,11.382305,16.3327,12.42,20.936943,29.678859
2035,4.5393254,2.81574,11.936886000000001,15.903979999999999,12.42,23.061258000000002,32.976756
2040,4.5585290999999994,2.4444,13.445915999999999,5.02332,12.42,24.543451,37.227771999999995
2045,4.6111835,2.35704,14.7601,0.6888,12.42,25.932470000000002,41.518916
2050,4.6111835,2.2556,16.089179,0.6888,12.42,27.19664,46.026601
2025,0.0,7.5059,0.1281,16.3716,12.42,2.311944,8.7336865
2030,3.8682683,5.04524,15.00142,16.3327,12.42,34.623264999999996,19.235454
2035,3.8682683,2.81574,16.559396,15.903979999999999,12.42,39.693937,21.638609
2040,3.8682683,2.4444,18.133029999999998,5.02332,12.42,44.758714,24.035876000000002
2045,3.8682683,2.35704,19.845985,0.6888,12.42,49.787322,26.375687999999997
2050,3.8682683,2.2556,23.412646000000002,0.6888,12.42,53.104815,28.334116
2025,0.0,7.5059,0.1281,16.3716,12.42,6.2849144,6.5490317
2030,1.1567497,5.04524,15.071349,16.3327,12.42,33.762423999999996,24.909530999999998
2035,1.1567497,2.81574,16.582821,15.903979999999999,12.42,37.503597,27.472407999999998
2040,1.1567497,2.4444,18.216911,5.02332,12.42,41.156266,29.993081999999998
2045,1.1567497,2.35704,19.96566,0.6888,12.42,44.721209,32.475248
2050,1.1567497,2.2556,21.603672,0.6888,12.42,48.370877,34.994605
2025,0.0,7.5059,0.1281,16.3716,12.42,4.3428420999999995,7.5404836
2030,1.6378167000000001,5.04524,15.765699,16.3327,12.42,38.739036,20.217192
2035,1.6378167000000001,2.81574,17.579638,15.903979999999999,12.42,42.997429,22.373492
2040,1.6378167000000001,2.4444,19.394553,5.02332,12.42,47.266434999999994,24.528197
2045,1.6378167000000001,2.35704,22.176354,0.6888,12.42,50.738227,26.45553
2050,1.6378167000000001,2.2556,24.561129,0.6888,12.42,54.537373,28.476226999999998
2025,0.0,7.5059,0.1281,16.3716,12.42,4.4367194,7.5626335
2030,4.4839855,5.04524,12.954499,16.3327,12.42,33.730709000000004,19.979883
2035,4.5364411,2.81574,14.458379,15.903979999999999,12.42,37.969104,22.61729
2040,4.5364411,2.4444,16.117266,5.02332,12.42,42.229214,25.308883
2045,4.5364411,2.35704,18.158663,0.6888,12.42,46.117207,27.900633000000003
2050,4.5364411,2.2556,19.808670999999997,0.6888,12.42,50.385107000000005,30.59571
2025,0.0,7.5059,0.1281,16.3716,12.42,4.2705174,7.5997015
2030,3.7868022,5.04524,15.756727999999999,16.3327,12.42,35.148174,18.64816
2035,4.0249301,2.81574,17.441385999999998,15.903979999999999,12.42,38.408999,20.991205
2040,4.0249301,2.4444,19.589309,5.02332,12.42,42.539755,23.365512
2045,4.0249301,2.35704,21.569578,0.6888,12.42,46.113651,26.169016
2050,4.0249301,2.2556,23.673674,0.6888,12.42,50.166868,28.65552
2025,0.0,7.5059,0.1281,16.3716,12.42,5.871005,6.4073855
2030,3.6732663,5.04524,14.976323,16.3327,12.42,33.690068,19.991331
2035,3.6732663,2.81574,16.50835,15.903979999999999,12.42,37.305108999999995,23.045651999999997
2040,3.6732663,2.4444,18.556666,5.02332,12.42,41.702496,25.274867999999998
2045,3.6732663,2.35704,21.383907,0.6888,12.42,47.280204,26.259253
2050,3.6732663,2.2556,23.323459,0.6888,12.42,51.512777,28.662292
2025,0.0,7.5059,0.1281,16.3716,12.42,5.3715844,6.6558621
2030,1.0038377,5.04524,13.988903,16.3327,12.42,28.760246,26.615787
2035,1.0038377,2.81574,15.179901,15.903979999999999,12.42,31.210526,29.806223000000003
2040,1.0038377,2.4444,16.370898,5.02332,12.42,33.660805,32.996659
2045,1.0038377,2.35704,18.583479999999998,0.6888,12.42,37.706358,34.739932
2050,1.0038377,2.2556,19.84333,0.6888,12.42,40.264155,37.832832
2025,0.0,7.5059,0.1281,16.3716,12.42,5.9817196,6.29482
2030,3.5548771,5.04524,13.515246999999999,16.3327,12.42,29.521508,22.342722000000002
2035,3.6949913999999997,2.81574,15.140255999999999,15.903979999999999,12.42,33.045933,24.821996
2040,3.6949913999999997,2.4444,16.845275,5.02332,12.42,37.194536,27.406053
2045,3.6949913999999997,2.35704,19.904986,0.6888,12.42,41.161222,29.228253000000002
2050,3.6949913999999997,2.2556,22.881733,0.6888,12.42,45.886947,30.727580000000003
2025,0.0,7.5059,0.1281,16.3716,12.42,4.4902532,7.1174761
2030,4.3513712,5.04524,16.082303,16.3327,12.42,29.122215,19.577728999999998
2035,4.3513712,2.81574,17.849531,15.903979999999999,12.42,33.041470000000004,22.260676
2040,4.3513712,2.4444,19.525762,5.02332,12.42,37.158059,24.944672999999998
2045,4.3513712,2.35704,21.202142,0.6888,12.42,41.273373,27.630087
2050,4.3513712,2.2556,23.123825,0.6888,12.42,44.856906,30.312398
2025,0.0,7.5059,0.1281,16.3716,12.42,6.4237923,6.29482
2030,3.988858,5.04524,14.11199,16.3327,12.42,26.324701,24.883868
2035,3.988858,2.81574,15.253665000000002,15.903979999999999,12.42,29.477688999999998,28.490962
2040,3.988858,2.4444,17.392126,5.02332,12.42,31.827085999999998,31.739183
2045,3.988858,2.35704,19.691616999999997,0.6888,12.42,34.862776,34.586305
2050,3.988858,2.2556,21.743519,0.6888,12.42,36.929562,38.013849
2025,0.0,7.5059,0.1281,16.3716,12.42,4.3975491,7.158392399999999
2030,1.7972299,5.04524,15.553527,16.3327,12.42,32.640669,23.335145
2035,1.7972299,2.81574,17.453796999999998,15.903979999999999,12.42,36.329977,25.629478
2040,1.7972299,2.4444,19.354067999999998,5.02332,12.42,40.019285,27.923811
2045,1.7972299,2.35704,21.254338,0.6888,12.42,43.708593,30.218143
2050,1.7972299,2.2556,23.154608,0.6888,12.42,47.397901,32.512476
2025,0.0,7.5059,0.1281,16.3716,12.42,6.3902871999999995,6.29482
2030,1.0349059,5.04524,17.676437,16.3327,12.42,36.668966,22.165963
2035,1.0349059,2.81574,19.231039,15.903979999999999,12.42,40.629491,24.539491
2040,1.0349059,2.4444,20.911448,5.02332,12.42,44.364717,26.901347
2045,1.0349059,2.35704,22.633105,0.6888,12.42,48.035297,29.257348
2050,1.0349059,2.2556,24.354806,0.6888,12.42,51.705981,31.613304
2025,0.0,7.5059,0.1281,16.3716,12.42,5.9286715999999995,6.3004565
2030,1.484654,5.04524,19.439669000000002,16.3327,12.42,31.705333,21.967639
2035,1.484654,2.81574,20.974734,15.903979999999999,12.42,35.631839,24.445178
2040,1.484654,2.4444,22.785211999999998,5.02332,12.42,39.074402,26.914302
2045,1.484654,2.35704,24.758128,0.6888,12.42,42.215186,29.381926
2050,1.484654,2.2556,26.304666,0.6888,12.42,46.146774,31.855169999999998
2025,0.0,7.5059,0.1281,16.3716,12.42,6.0591339,6.29482
2030,3.9935907000000004,5.04524,14.7141,16.3327,12.42,32.008552,20.793165000000002
2035,3.9935907000000004,2.81574,16.313842,15.903979999999999,12.42,35.616699,23.620222000000002
2040,3.9935907000000004,2.4444,18.014581,5.02332,12.42,39.024344,26.472125
2045,3.9935907000000004,2.35704,20.106834,0.6888,12.42,41.654737999999995,29.420343
2050,3.9935907000000004,2.2556,22.253058,0.6888,12.42,44.177983999999995,32.38184
2025,0.0,7.5059,0.1281,16.3716,12.42,5.9428432,6.29482
2030,6.0988169,5.04524,12.180269000000001,16.3327,12.42,26.715984,20.645996999999998
2035,6.3121028,2.81574,13.945671,15.903979999999999,12.42,30.974807000000002,23.013904
2040,6.3121028,2.4444,17.111134999999997,5.02332,12.42,37.647794999999995,23.937
2045,6.3121028,2.35704,20.597233,0.6888,12.42,44.893214,24.332685
2050,6.3121028,2.2556,23.129666,0.6888,12.42,49.440477,26.820753
2025,0.0,7.5059,0.1281,16.3716,12.42,3.8274197,7.9678579
2030,3.945694,5.04524,12.549814,16.3327,12.42,27.768933,24.338444
2035,3.945694,2.81574,14.137925,15.903979999999999,12.42,31.262138999999998,27.407255
2040,3.945694,2.4444,15.683031999999999,5.02332,12.42,34.651025000000004,30.574158
2045,3.945694,2.35704,17.228139,0.6888,12.42,38.039911000000004,33.741062
2050,3.945694,2.2556,18.773246,0.6888,12.42,41.428796999999996,36.907965
2025,0.0,7.5059,0.1281,16.3716,12.42,3.2358802,8.276307899999999
2030,3.0649253,5.04524,14.387585999999999,16.3327,12.42,30.757531,23.140065
2035,3.1162894999999997,2.81574,15.638306,15.903979999999999,12.42,34.589165,25.890528999999997
2040,3.1162894999999997,2.4444,17.365786,5.02332,12.42,38.483954,28.488837
2045,3.1162894999999997,2.35704,19.389354,0.6888,12.42,42.09507,31.093936000000003
2050,3.1162894999999997,2.2556,21.500822,0.6888,12.42,45.618724,33.702623
2025,0.0,7.5059,0.1281,16.3716,12.42,4.5368301,7.4813211
2030,1.8391518,5.04524,12.039352000000001,16.3327,12.42,31.673405,27.238696
2035,1.8391518,2.81574,13.537262,15.903979999999999,12.42,34.959747,30.137129
2040,1.8391518,2.4444,15.119142,5.02332,12.42,38.318923000000005,32.934114
2045,1.8391518,2.35704,16.702560000000002,0.6888,12.42,41.687523999999996,35.727717
2050,1.8391518,2.2556,18.286055,0.6888,12.42,45.056606,38.521148000000004
2025,0.0,7.5059,0.1281,16.3716,12.42,2.3243425,8.7548387
2030,2.7240331,5.04524,20.909776,16.3327,12.42,40.804293,14.134298000000001
2035,2.7240331,2.81574,23.509342,15.903979999999999,12.42,45.875405,15.618032999999999
2040,2.7240331,2.4444,26.108908,5.02332,12.42,50.946518,17.101768
2045,2.7240331,2.35704,28.708474,0.6888,12.42,56.017631,18.585503
2050,2.7240331,2.2556,31.308039,0.6888,12.42,61.088743,20.069237
2025,0.0,7.5059,0.1281,16.3716,12.42,6.2288348,6.6149744
2030,5.4371588,5.04524,12.423515,16.3327,12.42,22.299709,26.321192
2035,5.7149724,2.81574,13.423634,15.903979999999999,12.42,24.574116999999998,29.846138
2040,5.7149724,2.4444,15.133925,5.02332,12.42,26.546658,33.903798
2045,5.7149724,2.35704,17.53921,0.6888,12.42,27.832266999999998,37.696642
2050,5.7149724,2.2556,20.095643,0.6888,12.42,29.721733,41.158125999999996
2025,0.0,7.5059,0.1281,16.3716,12.42,1.7332922000000002,9.1586558
2030,4.7417515,5.04524,14.599477,16.3327,12.42,22.675974,24.976156
2035,5.1194583,2.81574,16.082293,15.903979999999999,12.42,24.783254,27.652319
2040,5.1194583,2.4444,17.701117,5.02332,12.42,28.060842,31.042655999999997
2045,5.1194583,2.35704,19.869407,0.6888,12.42,29.963018,34.506379
2050,5.1194583,2.2556,22.197369,0.6888,12.42,31.465506,37.991426
2025,0.0,7.5059,0.1281,16.3716,12.42,6.5133608,6.4085025
2030,3.7848595,5.04524,15.046884,16.3327,12.42,35.711912,19.490016999999998
2035,3.7848595,2.81574,16.38091,15.903979999999999,12.42,41.155111,21.741657
2040,3.7848595,2.4444,17.66198,5.02332,12.42,46.76655,23.956555
2045,3.7848595,2.35704,19.624325000000002,0.6888,12.42,50.123951,26.723564
2050,3.7848595,2.2556,21.343775,0.6888,12.42,54.284737,29.293949
2025,0.0,7.5059,0.1281,16.3716,12.42,4.0089201,7.8009492
2030,3.3592258000000004,5.04524,14.804107,16.3327,12.42,35.131059,19.620699000000002
