year,COAL_CONV,LI_BATTERY,NATGAS_CONV,NUCLEAR_CONV,SOLAR_FARM,WIND_FARM,NUCLEAR_ADV
2045,2.35704,8.7230149,0.6888,12.42,6.875681999999999,1.0832784999999998,14.088809999999999
2050,2.2556,9.102655,0.6888,12.42,6.9050608,1.0832784999999998,15.228509
2025,7.5059,0.34339580000000003,16.3716,12.42,0.2672,6.29482,0.91613646
2030,5.04524,8.544462,16.3327,12.42,7.788886499999999,5.61546,9.7578813
2035,2.81574,8.528381999999999,15.903979999999999,12.42,7.7680665,3.21062,11.222496999999999
2040,2.4444,8.313086199999999,5.02332,12.42,8.2209622,1.91224,12.573962
2045,2.35704,8.5127229,0.6888,12.42,8.6792379,1.4161717,13.753150999999999
2050,2.2556,8.867419700000001,0.6888,12.42,9.040872799999999,1.4751788,14.843699
2025,7.5059,0.49795591,16.3716,12.42,0.2672,6.29482,1.0676758
2030,5.04524,9.1307776,16.3327,12.42,8.6214173,5.61546,9.595049699999999
2035,2.81574,9.2922484,15.903979999999999,12.42,8.600597299999999,3.21062,10.904958
2040,2.4444,8.922392499999999,5.02332,12.42,8.582657300000001,2.0865304,12.409171
2045,2.35704,8.927417,0.6888,12.42,8.385417299999999,1.6452322,13.749270000000001
2050,2.2556,10.028972,0.6888,12.42,9.1470637,2.6858760999999998,14.414477999999999
2025,7.5059,0.69402129,16.3716,12.42,0.2672,6.29482,0.7544835799999999
2030,5.04524,9.060161,16.3327,12.42,9.6368522,5.61546,9.4010456
2035,2.81574,9.044081,15.903979999999999,12.42,9.6160322,3.21062,10.91175
2040,2.4444,8.4781597,5.02332,12.42,9.5980922,1.91224,12.374266
2045,2.35704,8.830099500000001,0.6888,12.42,9.4008522,1.8165422,13.555428
2050,2.2556,9.2051629,0.6888,12.42,9.3714522,1.8235108,14.697921000000001
2025,7.5059,0.54970384,16.3716,12.42,0.2672,6.29482,0.9510214300000001
2030,5.04524,9.4395671,16.3327,12.42,7.4378212,5.61546,9.516512
2035,2.81574,9.423487100000001,15.903979999999999,12.42,7.4381791,3.21062,11.020625
2040,2.4444,9.0018833,5.02332,12.42,7.4202391,2.6048758,12.381744000000001
2045,2.35704,8.5085336,0.6888,12.42,7.2229991,1.4439159,13.995766999999999
2050,2.2556,9.7319324,0.6888,12.42,7.3892,2.6138714,14.666737
2025,7.5059,0.6966371100000001,16.3716,12.42,0.2672,6.29482,0.88143384
2030,5.04524,9.263518099999999,16.3327,12.42,8.2504216,5.61546,9.454745999999998
2035,2.81574,9.2474381,15.903979999999999,12.42,8.2296016,3.2633509,10.861792
2040,2.4444,8.678901,5.02332,12.42,8.2116616,2.1853172,12.453971
2045,2.35704,8.8277669,0.6888,12.42,8.0144216,1.8586176,13.745733
2050,2.2556,10.513755,0.6888,12.42,8.4892946,3.5055016,14.176309
2025,7.5059,0.44453092,16.3716,12.42,0.2672,6.29482,1.0157551999999999
2030,5.04524,8.8057207,16.3327,12.42,7.4561472,5.61546,9.743120500000002
2035,2.81574,8.7896407,15.903979999999999,12.42,7.4353272,3.21062,11.156131
2040,2.4444,8.473209800000001,5.02332,12.42,7.4173872,1.9869423,12.703388
2045,2.35704,8.2331282,0.6888,12.42,7.2201472,0.86975337,14.236607
2050,2.2556,8.6708903,0.6888,12.42,7.1907472,0.92972661,15.355405000000001
2025,7.5059,0.45000038000000003,16.3716,12.42,0.2672,6.29482,1.0796191
2030,5.04524,8.7386089,16.3327,12.42,6.0559956,5.61546,10.006308
2035,2.81574,8.722528899999999,15.903979999999999,12.42,6.3353313,3.21062,11.451777
2040,2.4444,8.5655921,5.02332,12.42,7.605462800000001,1.91224,12.692191999999999
2045,2.35704,8.8566236,0.6888,12.42,7.4657427,1.4089732,13.935409
2050,2.2556,9.1915815,0.6888,12.42,8.112498,1.5193751,14.989775
2025,7.5059,0.39083479,16.3716,12.42,0.2672,6.29482,0.82719178
2030,5.04524,8.818976300000001,16.3327,12.42,6.7829447,5.61546,9.656654099999999
2035,2.81574,8.8028963,15.903979999999999,12.42,6.7621247,3.21062,11.211125
2040,2.4444,8.9372413,5.02332,12.42,6.9899709,2.5929651,12.44912
2045,2.35704,9.325816999999999,0.6888,12.42,7.2938827,2.7057027,13.530386
2050,2.2556,9.714392700000001,0.6888,12.42,7.5977945,2.8184404,14.611652
2025,7.5059,0.30327573,16.3716,12.42,0.2672,6.29482,0.88558528
2030,5.04524,9.1970918,16.3327,12.42,6.4711218,5.61546,9.6380844
2035,2.81574,9.1810118,15.903979999999999,12.42,7.4368376,3.21062,10.982689
2040,2.4444,9.005835999999999,5.02332,12.42,7.4188976,2.3084086000000004,12.447462
2045,2.35704,8.9062412,0.6888,12.42,7.2216575999999995,1.5622174,13.88514
2050,2.2556,10.132477999999999,0.6888,12.42,7.1922576,2.9780357,14.517301999999999
2025,7.5059,0.59969978,16.3716,12.42,0.2672,6.29482,0.8554357499999999
2030,5.04524,9.087599200000001,16.3327,12.42,7.057843200000001,5.61546,9.7456189
2035,2.81574,9.071519200000001,15.903979999999999,12.42,7.037023199999999,3.21062,11.236936
2040,2.4444,8.5999195,5.02332,12.42,8.1188808,1.91224,12.567839
2045,2.35704,8.6575203,0.6888,12.42,10.129902,1.7232337,13.540757
2050,2.2556,9.0182503,0.6888,12.42,10.551981,1.7950351,14.622455
2025,7.5059,0.75274756,16.3716,12.42,0.2672,6.29482,0.8225054300000001
2030,5.04524,8.8668644,16.3327,12.42,7.7526291,5.61546,9.7728346
2035,2.81574,9.2497578,15.903979999999999,12.42,7.7318091,3.21062,11.038147
2040,2.4444,8.8723801,5.02332,12.42,7.7138691,1.91224,12.573879000000002
2045,2.35704,9.0026008,0.6888,12.42,7.6272392,1.3776394,13.870897999999999
2050,2.2556,9.3777092,0.6888,12.42,7.9450408,1.435041,14.966352
2025,7.5059,0.34582139,16.3716,12.42,0.2672,6.29482,0.91493371
2030,5.04524,9.293694,16.3327,12.42,8.4664683,5.61546,9.301679700000001
2035,2.81574,9.277614,15.903979999999999,12.42,8.8556657,3.21062,10.735968000000002
2040,2.4444,9.5483441,5.02332,12.42,8.8377257,2.9726017000000002,11.927957000000001
2045,2.35704,9.8516381,0.6888,12.42,8.6404857,2.8556329999999996,13.131716
2050,2.2556,10.378635000000001,0.6888,12.42,9.6062236,3.2310888,14.045171
2025,7.5059,0.50023322,16.3716,12.42,0.2672,6.29482,1.0666324999999999
2030,5.04524,8.703961300000001,16.3327,12.42,9.2864176,5.61546,9.6986119
2035,2.81574,8.8870031,15.903979999999999,12.42,9.2655976,3.21062,11.005152
2040,2.4444,8.7631633,5.02332,12.42,9.2476576,1.91224,12.427593
2045,2.35704,8.9313021,0.6888,12.42,9.050417600000001,1.5819576,13.693813
2050,2.2556,9.307849599999999,0.6888,12.42,9.3949696,1.6492585999999998,14.783691999999999
2025,7.5059,0.69639348,16.3716,12.42,0.2672,6.29482,0.75333826
2030,5.04524,8.188657599999999,16.3327,12.42,7.6649209,5.61546,10.002747
2035,2.81574,8.5815127,15.903979999999999,12.42,7.873504700000001,3.21062,11.260513999999999
2040,2.4444,8.961287,5.02332,12.42,7.8555646999999995,1.91224,12.497378000000001
2045,2.35704,9.254061,0.6888,12.42,7.6583247000000005,1.8078915999999998,13.699969999999999
2050,2.2556,9.6006433,0.6888,12.42,7.760472399999999,1.8078915999999998,14.8363
2025,7.5059,0.5518863,16.3716,12.42,0.2672,6.29482,0.95008012
2030,5.04524,9.814083,16.3327,12.42,5.738265,5.61546,9.7694429
2035,2.81574,9.798003000000001,15.903979999999999,12.42,6.8510329,3.21062,11.01314
2040,2.4444,9.374216700000002,5.02332,12.42,6.8330929,2.1826720999999996,12.524608
2045,2.35704,8.896996699999999,0.6888,12.42,6.6358529,1.1946501,14.078876000000001
2050,2.2556,9.2607268,0.6888,12.42,6.7652706,1.2272461000000001,15.203698000000001
2025,7.5059,0.69890557,16.3716,12.42,0.2672,6.29482,0.88040005
2030,5.04524,10.750077,16.3327,12.42,9.8740407,5.61546,8.7488572
2035,2.81574,10.733996999999999,15.903979999999999,12.42,9.8532207,4.6995941000000006,10.090316000000001
2040,2.4444,10.163191000000001,5.02332,12.42,9.8352807,3.6323928999999997,11.65514
2045,2.35704,9.2236208,0.6888,12.42,9.6380407,2.2856118999999997,13.403573
2050,2.2556,11.185051,0.6888,12.42,11.873119,4.3132361,13.501991
2025,7.5059,0.44685221999999997,16.3716,12.42,0.2672,6.29482,1.0146646
2030,5.04524,9.4220078,16.3327,12.42,5.8363963000000005,5.61546,9.795213200000001
2035,2.81574,9.405927799999999,15.903979999999999,12.42,6.5411771,3.21062,11.141126
2040,2.4444,9.0871756,5.02332,12.42,6.5232371,1.91224,12.647286
2045,2.35704,9.4635256,0.6888,12.42,6.8217625,1.9740237,13.743629
2050,2.2556,9.8578392,0.6888,12.42,7.1060026,2.0562747,14.83378
2025,7.5059,0.44522334,16.3716,12.42,0.2672,6.29482,1.0827881
2030,5.04524,8.7350537,16.3327,12.42,6.8916531,5.61546,9.8729269
2035,2.81574,8.718973700000001,15.903979999999999,12.42,6.8708331,3.21062,11.393918
2040,2.4444,8.494684600000001,5.02332,12.42,9.1325226,1.91224,12.527543
2045,2.35704,8.7912368,0.6888,12.42,8.9352826,1.4559704,13.768844
2050,2.2556,9.1277139,0.6888,12.42,9.7371704,1.5592306,14.807032
2025,7.5059,0.38602694000000004,16.3716,12.42,0.2672,6.29482,0.83039394
2030,5.04524,9.000714599999998,16.3327,12.42,8.0933973,5.61546,9.5704685
2035,2.81574,8.9846346,15.903979999999999,12.42,8.0725773,3.21062,11.006639999999999
2040,2.4444,8.7267076,5.02332,12.42,8.0546373,2.1216724,12.479372
2045,2.35704,7.9109193,0.6888,12.42,7.8573973,0.6741022,14.237516
2050,2.2556,10.032793999999999,0.6888,12.42,7.8279973,2.7429758,14.527576999999999
2025,7.5059,0.30968253,16.3716,12.42,0.2672,6.29482,0.8880270100000001
2030,5.04524,9.1552392,16.3327,12.42,8.4726186,5.61546,9.599247
2035,2.81574,9.189691199999999,15.903979999999999,12.42,8.4517986,3.21062,11.002593000000001
2040,2.4444,9.008108700000001,5.02332,12.42,8.433858599999999,2.3212098,12.432127000000001
2045,2.35704,8.3481575,0.6888,12.42,8.2366186,0.87854498,14.122535
2050,2.2556,9.1787592,0.6888,12.42,8.207218600000001,1.4227466999999998,15.050604
2025,7.5059,0.5942681400000001,16.3716,12.42,0.2672,6.29482,0.8593086499999999
2030,5.04524,8.7723411,16.3327,12.42,8.3606626,5.61546,9.9394801
2035,2.81574,8.8967868,15.903979999999999,12.42,8.3398426,3.21062,11.275053
2040,2.4444,9.0975262,5.02332,12.42,8.3219026,1.91224,12.537934
2045,2.35704,9.076225,0.6888,12.42,8.124662599999999,1.1760757000000002,13.891084999999999
2050,2.2556,9.5758405,0.6888,12.42,8.594070599999998,1.3537795000000001,14.916951
2025,7.5059,0.74761559,16.3716,12.42,0.2672,6.29482,0.8260561
2030,5.04524,7.8864888,16.3327,12.42,7.4487056,5.61546,10.236218999999998
2035,2.81574,8.2720506,15.903979999999999,12.42,8.6733641,3.21062,11.336022000000002
2040,2.4444,8.693310100000001,5.02332,12.42,8.6554241,1.91224,12.539027
2045,2.35704,8.6283127,0.6888,12.42,8.4581841,1.1368059000000001,13.947558
2050,2.2556,9.4999164,0.6888,12.42,8.428784100000001,1.7290851999999999,14.850691999999999
2025,7.5059,0.34065754,16.3716,12.42,0.2672,6.29482,0.9185186700000001
2030,5.04524,8.3436042,16.3327,12.42,5.9618234,5.61546,10.288822
2035,2.81574,8.661303,15.903979999999999,12.42,6.999560000000001,3.21062,11.470747
2040,2.4444,9.0305506,5.02332,12.42,7.859644100000001,1.91224,12.589749
2045,2.35704,9.366517700000001,0.6888,12.42,7.6624041,1.4880252,13.797882
2050,2.2556,9.7584554,0.6888,12.42,7.997125,1.5534568,14.887407999999999
2025,7.5059,0.49539111,16.3716,12.42,0.2672,6.29482,1.0698714999999999
2030,5.04524,9.0952461,16.3327,12.42,9.6655447,5.61546,9.5118668
2035,2.81574,9.257455,15.903979999999999,12.42,9.644724700000001,3.21062,10.821459999999998
2040,2.4444,8.8901639,5.02332,12.42,9.6267847,2.1358757,12.316036
2045,2.35704,8.423217699999999,0.6888,12.42,9.429544700000001,1.0752747,13.905547
2050,2.2556,9.952444600000002,0.6888,12.42,9.4001447,2.4645612,14.491069
2025,7.5059,0.6916146400000001,16.3716,12.42,0.2672,6.29482,0.75650923
2030,5.04524,8.4831531,16.3327,12.42,9.8529655,5.61546,9.545680399999998
2035,2.81574,8.636518200000001,15.903979999999999,12.42,9.8331075,3.21062,10.860357
2040,2.4444,8.7859225,5.02332,12.42,9.8151675,2.3363872000000003,12.128167
2045,2.35704,9.1254265,0.6888,12.42,9.866687,2.3364626,13.267288
2050,2.2556,9.5056526,0.6888,12.42,10.277799000000002,2.4338152,14.337591
2025,7.5059,0.54697718,16.3716,12.42,0.2672,6.29482,0.95339117
2030,5.04524,9.1048717,16.3327,12.42,7.3199638,5.61546,9.5907372
2035,2.81574,9.0887917,15.903979999999999,12.42,8.5678285,3.21062,10.85837
2040,2.4444,8.6699145,5.02332,12.42,8.5498885,2.3751390000000003,12.340027
2045,2.35704,9.2606505,0.6888,12.42,8.352648499999999,2.6387678,13.391189
2050,2.2556,9.9447469,0.6888,12.42,8.902000099999999,3.1906781,14.27685
2025,7.5059,0.6939515,16.3716,12.42,0.2672,6.29482,0.8837594299999999
2030,5.04524,9.415550999999999,16.3327,12.42,8.5956088,5.61546,9.292535299999999
2035,2.81574,9.399471,15.903979999999999,12.42,8.5747888,3.21062,10.821645
2040,2.4444,8.9970324,5.02332,12.42,8.5568488,2.618352,12.219187
2045,2.35704,9.5725861,0.6888,12.42,8.3596088,2.8538734,13.280016999999999
2050,2.2556,9.97046,0.6888,12.42,8.698937299999999,2.9695711,14.352799999999998
2025,7.5059,0.44181867999999996,16.3716,12.42,0.2672,6.29482,1.0181094
2030,5.04524,8.9750222,16.3327,12.42,8.872764199999999,5.61546,9.6153678
2035,2.81574,8.9589422,15.903979999999999,12.42,9.115658999999999,3.21062,10.950258
2040,2.4444,8.6452235,5.02332,12.42,9.097719,2.2759594,12.416471
2045,2.35704,8.3409305,0.6888,12.42,8.900478999999999,1.0677353,13.98331
2050,2.2556,8.800329,0.6888,12.42,8.871079,1.1628624,15.08968
2025,7.5059,0.44009785,16.3716,12.42,0.2672,6.29482,1.0847218
2030,5.04524,9.0262235,16.3327,12.42,9.3911801,5.61546,9.3288173
2035,2.81574,9.2370188,15.903979999999999,12.42,9.3703601,3.21062,10.713471
2040,2.4444,8.925021000000001,5.02332,12.42,9.3524201,2.4807514999999998,12.185829
2045,2.35704,9.764901700000001,0.6888,12.42,9.155180099999999,3.0051623,13.115512
2050,2.2556,10.232004000000002,0.6888,12.42,9.3492768,3.1664099,14.177699
2025,7.5059,0.38098549000000004,16.3716,12.42,0.2672,6.29482,0.8322372800000001
2030,5.04524,9.1360714,16.3327,12.42,8.664590500000001,5.61546,9.5276165
2035,2.81574,9.2151369,15.903979999999999,12.42,8.6437705,3.21062,10.889907
2040,2.4444,8.9622515,5.02332,12.42,8.6258305,2.4530746,12.343448
2045,2.35704,8.6472866,0.6888,12.42,8.4285905,1.5953666,13.854564
2050,2.2556,10.220578,0.6888,12.42,8.399190500000001,3.0154313999999998,14.413386000000001
2025,7.5059,0.29846429,16.3716,12.42,0.2672,6.29482,0.89036778
2030,5.04524,8.700946700000001,16.3327,12.42,7.6467162,5.61546,9.717884
2035,2.81574,8.6848667,15.903979999999999,12.42,7.625896200000001,3.21062,11.170665999999999
2040,2.4444,8.5145024,5.02332,12.42,7.607956199999999,2.2389553,12.627953999999999
2045,2.35704,7.9870781,0.6888,12.42,7.4107161999999995,0.73495379,14.307227000000001
2050,2.2556,8.420819600000002,0.6888,12.42,7.3813162000000005,0.8102250599999999,15.422478
2025,7.5059,0.58937429,16.3716,12.42,0.2672,6.29482,0.86099329
2030,5.04524,9.158338299999999,16.3327,12.42,11.482709000000002,5.61546,9.1964591
2035,2.81574,9.4770263,15.903979999999999,12.42,11.461889,3.21062,10.447896
2040,2.4444,9.015752,5.02332,12.42,11.443949,2.5373935000000003,11.942634
2045,2.35704,10.0717,0.6888,12.42,11.246709000000001,3.0841952,12.813842000000001
2050,2.2556,10.409181,0.6888,12.42,11.328252,3.0841952,13.95362
2025,7.5059,0.74256411,16.3716,12.42,0.2672,6.29482,0.82791023
2030,5.04524,7.6319521,16.3327,12.42,8.0818444,5.61546,10.107768
2035,2.81574,7.943994399999999,15.903979999999999,12.42,8.0610244,3.21062,11.383681000000001
2040,2.4444,8.4204288,5.02332,12.42,8.0430844,1.91224,12.579182000000001
2045,2.35704,8.7949903,0.6888,12.42,7.8458444,1.7968918,13.754717000000001
2050,2.2556,9.169420599999999,0.6888,12.42,7.8324560000000005,1.7968918,14.89531
2025,7.5059,0.33557161,16.3716,12.42,0.2672,6.29482,0.92040984
2030,5.04524,9.309126200000001,16.3327,12.42,11.045635,5.61546,9.1390574
2035,2.81574,9.4170576,15.903979999999999,12.42,11.024815,3.21062,10.474555
2040,2.4444,9.5710573,5.02332,12.42,11.006875,3.0336122999999997,11.709841
2045,2.35704,10.056066000000001,0.6888,12.42,10.809635,3.1214353,12.828725
2050,2.2556,10.53132,0.6888,12.42,11.63545,3.3692341000000003,13.796603999999999
2025,7.5059,0.49034746,16.3716,12.42,0.2672,6.29482,1.0717172000000001
2030,5.04524,8.266802,16.3327,12.42,9.5128957,5.61546,9.6870397
2035,2.81574,8.6030051,15.903979999999999,12.42,9.4920757,3.21062,10.97234
2040,2.4444,8.2407576,5.02332,12.42,9.474135700000001,1.91224,12.506084000000001
2045,2.35704,8.4124784,0.6888,12.42,9.276895699999999,1.5620833,13.789447000000001
2050,2.2556,8.8242782,0.6888,12.42,9.2474957,1.625533,14.910801
2025,7.5059,0.6865189500000001,16.3716,12.42,0.2672,6.29482,0.75841089
2030,5.04524,8.9143692,16.3327,12.42,10.774493,5.61546,9.3674694
2035,2.81574,9.043166900000001,15.903979999999999,12.42,10.753673000000001,3.21062,10.692585
2040,2.4444,9.3569373,5.02332,12.42,10.735733,2.9004571,11.864979
2045,2.35704,9.672887300000001,0.6888,12.42,10.538493,2.8441203,13.050304
2050,2.2556,10.013053,0.6888,12.42,10.570494,2.8441203,14.194245
2025,7.5059,0.54177064,16.3716,12.42,0.2672,6.29482,0.95541203
2030,5.04524,8.6287765,16.3327,12.42,7.6090789,5.61546,9.873402
2035,2.81574,8.6126965,15.903979999999999,12.42,8.0312766,3.21062,11.187107
2040,2.4444,8.367597,5.02332,12.42,8.013336599999999,1.91224,12.629845
2045,2.35704,9.0399028,0.6888,12.42,7.8160966,2.2711772,13.638414000000001
2050,2.2556,9.397027,0.6888,12.42,7.885307200000001,2.2711772,14.778473
2025,7.5059,0.68892688,16.3716,12.42,0.2672,6.29482,0.88558467
2030,5.04524,9.196175499999999,16.3327,12.42,7.4777876999999995,5.61546,9.5511029
2035,2.81574,9.1800955,15.903979999999999,12.42,7.8129017,3.21062,10.944965
2040,2.4444,8.829199500000001,5.02332,12.42,7.7949617,2.4061041,12.429616
2045,2.35704,9.4204431,0.6888,12.42,8.1054268,2.7792248,13.399629000000001
2050,2.2556,9.858745500000001,0.6888,12.42,8.4711095,2.9525162999999996,14.449544
2025,7.5059,0.43662894999999996,16.3716,12.42,0.2672,6.29482,1.0201122
2030,5.04524,9.225020899999999,16.3327,12.42,7.458216999999999,5.61546,9.7669225
2035,2.81574,9.2089409,15.903979999999999,12.42,7.4884038,3.21062,11.12575
2040,2.4444,8.9004119,5.02332,12.42,7.4704638,2.2102207,12.594683999999999
2045,2.35704,8.2344922,0.6888,12.42,7.273223799999999,0.7989639100000001,14.255447
2050,2.2556,8.685808100000001,0.6888,12.42,7.2438238,0.87293981,15.366946
2025,7.5059,0.44972027000000003,16.3716,12.42,0.2672,6.29482,1.0830939000000002
2030,5.04524,9.324947700000001,16.3327,12.42,7.4609426,5.61546,9.6615257
2035,2.81574,9.3829256,15.903979999999999,12.42,7.5133656,3.21062,11.088027
2040,2.4444,9.085717800000001,5.02332,12.42,7.4954256,1.91224,12.610472
2045,2.35704,10.062509,0.6888,12.42,8.0910854,2.7116617,13.364304
2050,2.2556,10.524094,0.6888,12.42,8.4759573,2.8796681,14.411285
2025,7.5059,0.39057446,16.3716,12.42,0.2672,6.29482,0.83064539
2030,5.04524,9.6132133,16.3327,12.42,7.9394897,5.61546,9.2948668
2035,2.81574,9.5971333,15.903979999999999,12.42,7.918669700000001,3.6250653,10.788934
2040,2.4444,9.4080996,5.02332,12.42,7.9007297,3.1415758,12.140421
2045,2.35704,9.8061055,0.6888,12.42,8.0797343,3.2108613,13.245785
2050,2.2556,10.529015,0.6888,12.42,9.33867,4.0030861,13.987408
2025,7.5059,0.3016241,16.3716,12.42,0.2672,6.29482,0.88915886
2030,5.04524,8.1514148,16.3327,12.42,4.853579300000001,5.61546,10.274104999999999
2035,2.81574,8.2825888,15.903979999999999,12.42,5.4414829,3.21062,11.696244
2040,2.4444,8.688979400000001,5.02332,12.42,7.1603905999999995,1.91224,12.776843000000001
2045,2.35704,8.9133945,0.6888,12.42,6.9631506,1.237615,14.064625
2050,2.2556,9.284785900000001,0.6888,12.42,7.2532819,1.2891823,15.168152
2025,7.5059,0.5994635500000001,16.3716,12.42,0.2672,6.29482,0.85886345
2030,5.04524,9.169066800000001,16.3327,12.42,9.282705900000002,5.61546,9.436879699999999
2035,2.81574,9.2547568,15.903979999999999,12.42,9.2618859,3.21062,10.846558000000002
2040,2.4444,9.0210179,5.02332,12.42,9.2439459,1.9194257,12.329498
2045,2.35704,9.4126656,0.6888,12.42,9.7939135,2.0316654,13.381295
2050,2.2556,9.8684406,0.6888,12.42,11.201943,2.3354963,14.27879
2025,7.5059,0.75242805,16.3716,12.42,0.2672,6.29482,0.8260226900000001
2030,5.04524,9.2546247,16.3327,12.42,7.8607569999999996,5.61546,9.7037318
2035,2.81574,9.496990599999998,15.903979999999999,12.42,7.839937,3.21062,11.023729999999999
2040,2.4444,9.133486399999999,5.02332,12.42,7.8219970000000005,1.91224,12.55717
2045,2.35704,9.231884899999999,0.6888,12.42,8.1898694,1.5462853,13.784623
2050,2.2556,9.6165468,0.6888,12.42,8.531113999999999,1.6107139,14.876482
2025,7.5059,0.34548868,16.3716,12.42,0.2672,6.29482,0.91846515
2030,5.04524,8.2275004,16.3327,12.42,4.5252134999999996,5.61546,10.344343
2035,2.81574,8.211420400000002,15.903979999999999,12.42,6.9100732,3.21062,11.522086999999999
2040,2.4444,8.5892542,5.02332,12.42,7.6007478,1.91224,12.741099
2045,2.35704,8.8676666,0.6888,12.42,7.403507800000001,1.1833993,14.024295
2050,2.2556,9.237152700000001,0.6888,12.42,7.7119873,1.2327076,15.126141
2025,7.5059,0.49990001,16.3716,12.42,0.2672,6.29482,1.0701645000000002
2030,5.04524,9.5528413,16.3327,12.42,8.9811363,5.61546,9.5074126
2035,2.81574,9.5367613,15.903979999999999,12.42,8.9603163,3.21062,11.031584
2040,2.4444,9.1649612,5.02332,12.42,8.9423763,1.91224,12.45866
2045,2.35704,9.3527106,0.6888,12.42,8.7451363,1.6165086,13.696244
2050,2.2556,9.7115707,0.6888,12.42,8.8789771,1.6375059,14.824266999999999
2025,7.5059,0.69617611,16.3716,12.42,0.2672,6.29482,0.75674568
2030,5.04524,8.7961016,16.3327,12.42,7.0795407,5.61546,9.908491900000001
2035,2.81574,8.7800216,15.903979999999999,12.42,7.0587207,3.21062,11.392036000000001
2040,2.4444,8.8754239,5.02332,12.42,7.0407807,1.91224,12.750901
2045,2.35704,9.0585836,0.6888,12.42,7.0569321,1.1990236,14.023209000000001
2050,2.2556,9.436024600000001,0.6888,12.42,7.3509709,1.2489829,15.125009
2025,7.5059,0.55143146,16.3716,12.42,0.2672,6.29482,0.95374289
2030,5.04524,10.136468,16.3327,12.42,4.9225430999999995,5.61546,9.8872523
2035,2.81574,10.120388,15.903979999999999,12.42,5.6947793,3.21062,11.338337
2040,2.4444,9.6970565,5.02332,12.42,6.8206018,1.91224,12.642216000000001
2045,2.35704,9.0044228,0.6888,12.42,6.6233618,1.0064932,14.153674
2050,2.2556,9.4007025,0.6888,12.42,6.8772907,1.0670837,15.25466
2025,7.5059,0.69872358,16.3716,12.42,0.2672,6.29482,0.8837694199999999
2030,5.04524,10.325531000000002,16.3327,12.42,8.4859092,5.61546,9.2279166
2035,2.81574,10.309451,15.903979999999999,12.42,8.4650892,3.21062,10.815599
2040,2.4444,9.7388275,5.02332,12.42,8.4471492,2.6934157,12.188384
2045,2.35704,9.0414444,0.6888,12.42,8.2499092,1.5056036,13.86157
2050,2.2556,10.204788,0.6888,12.42,9.185741700000001,2.6128233,14.477939000000001
2025,7.5059,0.44664757,16.3716,12.42,0.2672,6.29482,1.0180583
2030,5.04524,9.6586057,16.3327,12.42,5.6733888,5.61546,9.826240799999999
2035,2.81574,9.6425257,15.903979999999999,12.42,5.6525688,3.21062,11.337809
2040,2.4444,9.323978199999999,5.02332,12.42,6.611092999999999,1.91224,12.676529
2045,2.35704,9.580143,0.6888,12.42,6.7717609,1.8834873,13.825755
2050,2.2556,9.9793156,0.6888,12.42,7.0539176,1.9619659999999999,14.919328
2025,7.5059,0.79110418,16.3716,12.42,0.1522,6.29482,0.0
2030,5.04524,8.6866612,16.3327,12.42,13.475155,5.61546,8.2157851
2035,2.81574,9.0049303,15.903979999999999,12.42,13.454334999999999,4.9981787,9.430018599999999
2040,2.4444,9.2741458,5.02332,12.42,13.436395000000001,4.9690348,10.589531000000001
2045,2.35704,9.8235604,0.6888,12.42,14.677456,5.452558600000001,11.416384
2050,2.2556,11.200449,0.6888,12.42,18.864328,7.2142996,11.438562
