year,BIOMASS,COAL_CONV,LI_BATTERY,NATGAS_CONV,NUCLEAR_CONV,SOLAR_FARM,WIND_FARM,RENEWABLE,PENETRATION
2030,13471.670342399902,0.0,36043.931510215836,0.0,73429.96488480397,65336.59156522719,50472.46757560105,115809.05914082823,0.4954398252014042
2030,12663.893421600009,0.0,33439.53610355168,0.0,69424.79076480324,55132.89697455262,65029.51378436733,120162.41075891996,0.514063789342973
2030,16334.606191199988,0.0,31400.24947881644,0.0,73250.29192560389,56582.46720977171,55723.85559175949,112306.3228015312,0.4804548569049463
2030,21434.258846400106,0.0,28226.77819188894,0.0,74973.7255344043,44437.1096480217,60486.10252777356,104923.21217579526,0.4488693569017979
2030,30132.50885805607,0.0,29639.885149402013,0.0,76312.16300400466,53524.80159200887,41611.09493223178,95135.89652424066,0.4069984878042381
2030,20149.545621600013,0.0,29929.587355624168,0.0,72916.60296720393,51696.747380069486,56868.796558513845,108565.54393858333,0.4644515248709447
2030,22088.946744000063,0.0,27566.544413551965,0.0,71600.27196720375,41645.47059815082,65879.99542237946,107525.4660205303,0.4600019936707178
2030,19791.208161600087,0.0,31319.660293482666,0.0,73093.06494480386,54225.7369489706,54766.98921578703,108992.72616475762,0.4662790424160754
2030,24390.385551599902,0.0,25412.529203307946,0.0,74878.91667024443,40322.38345289925,61242.87885878667,101565.26231168592,0.4345037959858221
2030,13758.990040800092,0.0,35578.33246562136,0.0,73310.08021680414,64320.15964678072,51239.29977174123,115559.45941852195,0.49437201890276766
2030,15903.955462607935,0.0,36213.66866040586,0.0,72576.73666080415,66801.99986088052,47457.95607631657,114259.95593719708,0.4888126457206292
2030,23936.69597904008,0.0,31614.81940173306,0.0,75796.14110640416,57449.12544850067,44747.123915157004,102196.24936365767,0.4372032058338296
2030,19154.53302959995,0.0,31760.282865718767,0.0,73272.57388080398,54516.1395686609,55011.509845565786,109527.64941422669,0.46856748412503396
2030,20270.288421600148,0.0,31156.559791956635,0.0,73667.71986000372,57405.429937310466,50504.77873556343,107910.2086728739,0.4616479515417065
2030,24295.396902479897,0.0,26915.21749545767,0.0,74130.21326880399,43462.00743745566,59212.12712765611,102674.13456511177,0.43924763450315196
2030,16862.80824119998,0.0,36927.53226721554,0.0,74239.12287840406,68946.83979789325,42817.85286758383,111764.69266547708,0.47813772263305704
2030,16350.250164959896,0.0,33200.310510318544,0.0,72748.72469520384,59245.911434977475,53863.99254587839,113109.90398085586,0.48389263735125504
2030,15599.292357312052,0.0,32222.12191651642,0.0,70129.92086400316,54454.24405038921,61852.80003924226,116307.04408963147,0.4975702420946801
2030,11127.223754400025,0.0,36956.824222819465,0.0,71360.6863272036,65944.72302495924,54439.15991818694,120383.88294314618,0.5150112639278981
2030,20674.907211599915,0.0,27935.753584073456,0.0,73454.74701072392,45396.86305630909,61753.32215812487,107150.18521443396,0.45839651428634853
2030,12953.79330311995,0.0,33504.793947182065,0.0,73839.24377280423,57672.60586172546,57796.968328176124,115469.57418990158,0.49398748316535435
2030,17276.521851120062,0.0,32410.937714300922,0.0,72257.53011000363,55386.3652433462,57149.16042379143,112535.52566713763,0.4814354039235834
2030,10961.00720639997,0.0,37240.71658536253,0.0,70339.29475200316,66199.3689113553,55422.22077243212,121621.58968378742,0.520306266026898
2030,12393.009925680099,0.0,35304.17154078835,0.0,69980.53216917919,61899.507938216215,58307.09846183023,120206.60640004644,0.5142528616044767
2030,17035.052932800027,0.0,33527.19051016337,0.0,73184.4720835238,62560.61734100034,49486.42115840151,112047.03849940185,0.479345619248778
2030,21783.08775648002,0.0,27255.931441614495,0.0,73612.20082344423,42676.82537305019,63087.75672596624,105764.58209901644,0.4524688004235997
2030,15098.856155999938,0.0,37096.17864872014,0.0,72871.12716720352,69310.08609040479,45616.31539616953,114926.40148657432,0.4916637496751843
2030,16527.475672800058,0.0,32399.885583050524,0.0,71577.70953480374,57305.395988458986,56657.0463197227,113962.4423081817,0.4875398601419538
2030,21843.425372639907,0.0,26386.56580380546,0.0,72133.67412336366,37826.442143773565,69202.91163759018,107029.35378136375,0.4578795883694706
2030,17442.025895279992,0.0,31525.659756040455,0.0,73847.54309520412,54634.2830672036,55989.50001483873,110623.78308204233,0.4732568260194324
2030,23596.964630400078,0.0,32928.218562257964,0.0,75772.21867440456,61400.32808303344,41391.35124804599,102791.67933107943,0.4397504998121045
2030,15559.331287200037,0.0,34463.06628037795,0.0,74497.18828560405,62891.65111323346,49483.547452214734,112375.1985654482,0.4807495125794575
2030,12114.183078408018,0.0,36369.241671798474,0.0,71902.36551840365,64811.449672949064,53940.10351554568,118751.55318849474,0.5080280350309936
2030,12982.884485039982,0.0,35073.02798348066,0.0,70719.68450784343,61427.21578759343,57409.57354410903,118836.78933170246,0.5083926816329517
2030,11513.061386400004,0.0,33917.526217655635,0.0,67754.70694824289,56093.43983695333,66974.23804118665,123067.67787813998,0.5264927395856256
2030,12649.585216800067,0.0,33279.70604629424,0.0,68947.71555600311,58151.318284897614,62474.270650139784,120625.5889350374,0.5160453002568445
2030,22183.3946807999,0.0,28001.06218005647,0.0,73832.82574128397,45861.746428534236,59413.39763521429,105275.14406374854,0.4503749478663039
2030,34483.44678479992,0.0,21537.31280958646,0.0,76475.6415072045,32487.806184545032,56703.80837018453,89191.61455472956,0.381568404512212
2030,21427.684156800042,0.0,26209.39484310778,0.0,73690.47579845216,41382.61658456115,64474.411347030924,105857.02793159208,0.4528642906164367
2030,20381.982674400013,0.0,26002.40905541704,0.0,70915.20326088353,34624.57113508648,75016.90381178047,109641.47494686695,0.46905443827536664
2030,22043.163823199888,0.0,26175.600478656284,0.0,72959.46816480382,41493.65337554047,64472.9388033799,105966.59217892037,0.4533330146691781
2030,20128.1196119999,0.0,29217.54917537103,0.0,74337.69925248413,50992.189863618274,56048.02984438889,107040.21970800716,0.45792607361714294
2030,14001.198285600005,0.0,30869.77725371849,0.0,73181.411777764,51216.099163898594,63398.89899796699,114614.99816186559,0.49033154293846243
2030,18574.421524319972,0.0,31286.44955941945,0.0,73734.54126240373,54028.97121388363,55533.2047217142,109562.17593559783,0.46871519116833293
2030,15717.878416559946,0.0,36450.352701208554,0.0,72630.46722936367,68477.58029394997,45956.48967709713,114434.06997104711,0.4895575185927149
2030,13024.84648800008,0.0,33605.424193142964,0.0,70932.03520560321,59023.1845935693,59300.30321182749,118323.48780539678,0.5061967392744248
2030,11697.662030399997,0.0,33529.48117043265,0.0,67959.30411312284,59574.90967765333,63035.09197097251,122610.00164862585,0.5245347664112336
2030,17040.96407352006,0.0,29589.891846933464,0.0,71806.70412000373,46576.408936160165,66147.66898909728,112724.07792525744,0.48224204460003184
2030,32263.746972000168,0.0,21796.912252239017,0.0,76050.97074480448,31774.738238046586,60107.058502563654,91881.79674061024,0.39307720530742346
2030,16728.388999439983,0.0,30006.16889412805,0.0,72510.83223456409,50928.662152811004,61477.323338295675,112405.98549110668,0.480881221352328
2030,18698.457919199995,0.0,30454.40429562471,0.0,72656.77435440372,49045.692054380925,61323.38280900665,110369.07486338758,0.4721671651909629
2030,24048.308985359992,0.0,33519.66493455954,0.0,75082.92349920441,64247.924629397,38886.078299553075,103134.00292895007,0.44121498579229973
2030,23125.70729039995,0.0,31361.058794388748,0.0,75399.44997432423,57968.23634191304,45390.91141447783,103359.14775639087,0.442178172219854
2030,22110.948777599977,0.0,36366.80299357518,0.0,75833.42744640441,70354.86142176803,34468.434059999214,104823.29548176724,0.44844190580435184
2030,15565.947168000024,0.0,32598.392163878005,0.0,72427.26709440371,55874.660324102806,58234.783382839225,114109.44370694202,0.48816874313130276
2030,14327.085313679967,0.0,36398.36217890666,0.0,72720.7648204841,67593.79861705504,48131.592034073095,115725.39065112814,0.4950818851385161
2030,10324.753074719927,0.0,35131.38454694754,0.0,68856.42170040323,60358.78210991506,63009.69996299582,123368.48207291088,0.5277796024509556
2030,16399.300283759934,0.0,27870.735530248687,0.0,70071.09845510723,44593.75748791067,70204.20921818615,114797.96670609682,0.4911142960688634
2030,22215.144650399896,0.0,29096.98436025699,0.0,74740.59966192418,49591.011210997,54938.00694274711,104529.01815374411,0.4471829653636112
2030,18340.66935470411,0.0,33738.502702812584,0.0,74705.74408150028,60954.11533216105,48303.325077773494,109257.44040993454,0.467411509775121
2030,15760.328391119912,0.0,33166.957801835044,0.0,72723.33203520396,60018.208356685594,53701.12416020587,113719.33251689147,0.4864998182540812
2030,18528.553521600035,0.0,28939.568280171046,0.0,71309.94319104352,45524.25883258375,66094.22744741253,111618.48627999629,0.47751224077003757
2030,13538.887715999901,0.0,35373.33317194753,0.0,71419.83786720358,64658.12257740395,52975.50527808991,117633.62785549386,0.5032454667614711
2030,23347.86832272002,0.0,28384.16431164073,0.0,75869.9565048045,49449.75705858216,52691.38892661091,102141.14598519307,0.4369674694553714
2030,9437.085252888068,0.0,36202.08742654939,0.0,72887.70096240372,65179.09253550955,55234.72535312408,120413.81788863364,0.5151393278658124
2030,17790.732093455976,0.0,31299.36623379274,0.0,73032.75095520372,52416.00122170406,58633.93376490824,111049.9349866123,0.4750799357716034
2030,13988.355914400061,0.0,36515.61444402774,0.0,72572.38140240376,66401.50614421393,49831.68903336324,116233.19517757717,0.49725431092011624
2030,14010.806964000025,0.0,34274.48282432393,0.0,70950.64629120337,60153.06162438044,57283.92389233412,117436.98551671456,0.5024042161142869
2030,13925.29441920007,0.0,31491.581124534583,0.0,69785.17940400331,54485.22922737145,63711.63523833349,118196.86446570494,0.5056550351474008
2030,22493.830452240123,0.0,27902.067789961697,0.0,74879.5713264044,46068.67027830423,57831.82298259546,103900.49326089969,0.4444940888166832
2030,24377.910266159997,0.0,25617.197691411948,0.0,75548.23200792445,39724.77710434858,61219.763100993565,100944.54020534214,0.4318483003437097
2030,17817.3320865601,0.0,27622.33443847473,0.0,73280.48836320397,44534.32572968264,65592.38395999561,110126.70968967825,0.4711303088328481
2030,17063.782067760036,0.0,28483.44448546674,0.0,72309.15171600402,43005.335793415754,68998.2212310736,112003.55702448936,0.47915960224380477
2030,11175.613315199947,0.0,37458.283172171985,0.0,72040.50459552361,71023.32742818119,48720.84047078388,119744.16789896507,0.5122745150757864
2030,19797.977247359977,0.0,28235.236723325237,0.0,74817.99183600413,47688.463377410386,59028.256929346586,106716.72030675696,0.45654211895938807
2030,13116.6354096,0.0,32794.51246215793,0.0,74951.59863216412,60318.49946901557,53750.53391387815,114069.03338289371,0.48799586473965223
2030,17076.814086240007,0.0,31052.91039063812,0.0,74059.34531760417,52950.95287019949,57742.81356902438,110693.76643922387,0.47355622006085074
2030,22005.74140608007,0.0,25201.658523922488,0.0,75324.32822606846,39138.538789405204,64328.74365164605,103467.28244105125,0.442640780496476
2030,19013.358620640018,0.0,28461.49862982594,0.0,73998.52901760407,46296.104489867554,62064.62578667338,108360.73027654094,0.46357531669108426
2030,14465.078627999987,0.0,30199.74669103613,0.0,71140.08172320352,52785.41545650257,63288.79174986038,116074.20720636295,0.496574148476419
2030,23088.08148983988,0.0,25935.686599191253,0.0,74323.31028480423,39049.33924208357,64466.15536361818,103515.49460570175,0.4428470357463177
2030,3419.5177824000048,0.0,33107.01359664758,0.0,65364.25368960261,75736.55098218215,57672.09224915815,133408.6432313403,0.5707321635565361
