,Steam Production (klbs),CWS,TES
2019-03-31 11:00:00,232.961173,1813.0433555559991,1352.0000680559997
2019-03-31 12:00:00,230.84613750000005,1874.5885750000002,1342.853671667
2019-03-31 13:00:00,224.23480425,1847.8462750003334,1326.6089577781665
2019-03-31 14:00:00,221.3504591666666,2246.985282777667,802.9930780555
2019-03-31 15:00:00,215.99267616666663,3085.1227916671673,0.0
2019-03-31 16:00:00,217.39587475000005,3163.361116667,0.0
2019-03-31 17:00:00,219.80880175,3291.3048027778345,0.0
2019-03-31 18:00:00,230.91880283333333,3293.760150000167,0.0
2019-03-31 19:00:00,234.90025141666666,3204.1883916661664,0.0
2019-03-31 20:00:00,235.44283249999992,3053.7711444450006,0.0
2019-03-31 21:00:00,235.34994600000002,2979.281144444,0.0
2019-03-31 22:00:00,235.20128458333332,2947.6757499999994,0.0
2019-03-31 23:00:00,232.4360415,2906.3268416665005,0.0
2019-04-01 00:00:00,227.66321183333335,2860.224322221833,0.0
2019-04-01 01:00:00,227.61336208333336,2879.994644444667,0.0
2019-04-01 02:00:00,220.5521681666666,2825.289516666833,0.0
2019-04-01 03:00:00,229.40970608333325,2769.617172222167,0.0
2019-04-01 04:00:00,234.98288175,2769.4394916666665,0.0
2019-04-01 05:00:00,245.37066924999996,2782.4614555560006,0.0
2019-04-01 06:00:00,266.58312133333334,2789.414852778,0.0
2019-04-01 07:00:00,242.61071600000002,1884.2754166665002,1736.5074892272166
2019-04-01 08:00:00,233.31927491666661,1827.6825083333329,1408.6372197224998
2019-04-01 09:00:00,202.85902975,2066.680644444666,1602.0617250001667
2019-04-01 10:00:00,191.7121583333333,2291.6377611108337,1845.9500375
2019-04-01 11:00:00,190.4732593333333,3152.9270777775005,1846.243233055167
2019-04-01 12:00:00,192.69049708333336,4486.009472222001,1767.1248077781675
2019-04-01 13:00:00,189.41518875,4071.6808361106655,1764.2636513886666
2019-04-01 14:00:00,191.0440988333334,4801.4709472224995,720.4907659168285
2019-04-01 15:00:00,188.2038111666666,6024.804052778333,0.0
2019-04-01 16:00:00,186.93754124999998,6599.621327777333,0.0
2019-04-01 17:00:00,186.67351616666667,6286.8489111115005,0.0
2019-04-01 18:00:00,208.58457695833332,5585.903460277667,0.0
2019-04-01 19:00:00,237.5428227500001,4806.7134666668335,0.0
2019-04-01 20:00:00,240.60825816666662,4490.927561110666,0.0
2019-04-01 21:00:00,229.07304158333332,3919.3125777775012,0.0
2019-04-01 22:00:00,229.87575933333335,3652.4462722223348,0.0
2019-04-01 23:00:00,231.11849941666662,3213.7454277778324,0.0
2019-04-02 00:00:00,230.2212195,3203.1070861111652,0.0
2019-04-02 01:00:00,229.97200066666673,2947.2571083331673,0.0
2019-04-02 02:00:00,229.525003,2803.7868194443336,0.0
2019-04-02 03:00:00,220.27437649999996,2811.119561110834,0.0
2019-04-02 04:00:00,231.12271549999997,2798.9357833336667,0.0
2019-04-02 05:00:00,250.5888065,2842.6143138888324,0.0
2019-04-02 06:00:00,254.29809850000004,2912.6170333335,0.0
2019-04-02 07:00:00,247.08450116666666,1852.5505652776833,1819.1122109750506
2019-04-02 08:00:00,207.5807110833333,1662.9811777776663,1863.5660758328336
2019-04-02 09:00:00,199.13349000000002,1748.8503888890002,2444.3641027774997
2019-04-02 10:00:00,188.34786358333338,2065.173891666667,3049.028533888834
2019-04-02 11:00:00,186.55444175,2684.6091388888326,2979.783007222167
2019-04-02 12:00:00,189.36142441666664,4506.109455555499,2186.549578055167
2019-04-02 13:00:00,190.2506614999999,5192.453177777833,1856.604231111
2019-04-02 14:00:00,190.63075533333344,5356.612561110834,246.90667119406166
2019-04-02 15:00:00,189.79137291666672,6757.1005777775,0.0
2019-04-02 16:00:00,189.37720241666668,6700.309855555834,0.0
2019-04-02 17:00:00,189.41171258333335,9106.04016666583,-2100.0268953166833
2019-04-02 18:00:00,191.63591216666663,10274.162402779166,-3903.994027778
2019-04-02 19:00:00,194.33256799999998,9742.931649999835,-3830.539030833667
2019-04-02 20:00:00,195.35216016666672,8915.301577778166,-3785.9971049999995
2019-04-02 21:00:00,195.5013758333333,8479.068169444166,-3770.7532180551666
2019-04-02 22:00:00,198.61318133333333,8216.811008333667,-3746.2565730554998
2019-04-02 23:00:00,199.46047149999995,8082.667061110501,-3742.009083055666
2019-04-03 00:00:00,202.0831875833334,7972.770761111003,-3752.1867663890007
2019-04-03 01:00:00,202.47407549999994,7824.555066666668,-3736.351555277
2019-04-03 02:00:00,202.29480408333336,7733.155347222665,-3724.101416388167
2019-04-03 03:00:00,198.44502741666668,7564.037113888664,-3635.4258986113337
2019-04-03 04:00:00,203.12903608333332,6785.320597222004,-2752.0185958338334
2019-04-03 05:00:00,212.20341875000003,6503.794413889002,-2274.5443377775005
2019-04-03 06:00:00,224.1671447500001,5863.9089555555,-1537.5828149993336
2019-04-03 07:00:00,220.69727675000001,5776.995883333333,-961.2408624721332
2019-04-03 08:00:00,207.49474125,4206.205130555501,-23.576782047216668
2019-04-03 09:00:00,203.72817016666664,3216.4956916673327,2223.9738539178284
2019-04-03 10:00:00,195.81965949999997,2579.3993166665005,3134.8951316668326
2019-04-03 11:00:00,190.72211441666667,3033.393688888833,2985.968911944666
2019-04-03 12:00:00,193.19488975,3765.052461110833,3037.5288433333335
2019-04-03 13:00:00,192.79919208333334,4380.693641667501,3087.1877266669994
2019-04-03 14:00:00,190.46389316666674,5378.3867583338315,1258.1437343058885
2019-04-03 15:00:00,192.23056066666666,7707.223602777999,0.0
2019-04-03 16:00:00,213.7035330833333,7458.0340305545005,0.0
2019-04-03 17:00:00,221.68209825,6441.801002777667,0.0
2019-04-03 18:00:00,232.23891333333333,5523.895983333669,0.0
2019-04-03 19:00:00,231.79705191666662,5079.187772221834,0.0
2019-04-03 20:00:00,233.05450625000003,4718.983394444498,0.0
2019-04-03 21:00:00,237.0920399166667,4496.806225000001,0.0
2019-04-03 22:00:00,224.9171125000001,4464.5902361103335,0.0
2019-04-03 23:00:00,221.12947974999992,4389.689941667168,0.0
2019-04-04 00:00:00,220.82020599999996,4170.482400000165,0.0
2019-04-04 01:00:00,222.61909450000002,4184.0417472223335,0.0
2019-04-04 02:00:00,221.03130608333333,4117.972011110832,0.0
2019-04-04 03:00:00,221.8356367499999,4041.8679555553335,0.0
2019-04-04 04:00:00,223.649111,4040.5972638891662,0.0
2019-04-04 05:00:00,226.3912623333333,4242.072258333166,0.0
2019-04-04 06:00:00,229.06758024999996,4369.342027777999,0.0
2019-04-04 07:00:00,227.810329,2940.374369444501,2344.4287058890495
2019-04-04 08:00:00,218.8213115833333,2593.9126972215,2788.8738830555
2019-04-04 09:00:00,208.09355825000003,2610.449505555833,3061.882304444167
2019-04-04 10:00:00,194.63960975000003,3030.2624777773335,3592.375900277834
2019-04-04 11:00:00,193.68498791666656,3192.488422221834,4174.6059047223325
2019-04-04 12:00:00,189.01450175,4172.397502777333,4302.822647778167
2019-04-04 13:00:00,185.40374591666662,6076.797727777998,3611.0704197226664
2019-04-04 14:00:00,187.3482694166667,7502.408333333336,760.8459977223832
2019-04-04 15:00:00,187.33945858333328,8479.381305555837,0.0
2019-04-04 16:00:00,188.5315370833333,8568.45015,0.0
2019-04-04 17:00:00,189.82731783333332,8609.561030555336,0.0
2019-04-04 18:00:00,188.77025533333332,8579.505077777332,0.0
2019-04-04 19:00:00,189.82208108333333,8473.818905555501,0.0
2019-04-04 20:00:00,192.02861566666664,7990.5796527776665,0.0
2019-04-04 21:00:00,191.3094299166666,7493.709738888998,0.0
2019-04-04 22:00:00,190.97792883333335,7275.032047222165,0.0
2019-04-04 23:00:00,191.38538308333332,6454.610711111502,0.0
2019-04-05 00:00:00,191.28878266666666,6105.300947222001,0.0
2019-04-05 01:00:00,190.45201983333334,6075.998733333501,0.0
2019-04-05 02:00:00,192.36352216666668,5860.167522221667,0.0
2019-04-05 03:00:00,194.78075975000007,5774.643975,0.0
2019-04-05 04:00:00,197.1965066666667,5659.327769444167,0.0
2019-04-05 05:00:00,200.64381816666665,4722.343788889665,1372.740822335839
2019-04-05 06:00:00,202.85189933333336,2481.2743333335,2519.5789397224994
2019-04-05 07:00:00,206.38201035833333,2661.5591027773335,1525.2888687496165
2019-04-05 08:00:00,200.9626019166667,4763.504555555833,0.0
2019-04-05 09:00:00,194.3370918333334,7195.80286388867,0.0
2019-04-05 10:00:00,191.44587641666666,7585.098688888665,0.0
2019-04-05 11:00:00,190.92037066666668,8875.915186111333,0.0
2019-04-05 12:00:00,190.78391666666667,9662.656063888831,0.0
2019-04-05 13:00:00,190.378181,10142.213697222167,0.0
2019-04-05 14:00:00,176.56826508333336,10315.128694441662,0.0
2019-04-05 15:00:00,163.79908791666668,10450.837861106667,0.0
2019-04-05 16:00:00,163.346695,10447.527944450001,0.0
2019-04-05 17:00:00,163.27679099999997,12841.155041670003,-1915.6219587420615
2019-04-05 18:00:00,165.80206108333334,14969.653499998332,-4492.716165000499
2019-04-05 19:00:00,169.9597253333333,14840.964000001666,-4714.025980834001
2019-04-05 20:00:00,170.30983716666665,13390.971638886664,-4534.533090832832
2019-04-05 21:00:00,170.1673041666667,12720.661944448335,-4470.136591111166
2019-04-05 22:00:00,170.84921841666667,12275.053277774996,-4498.677021943832
2019-04-05 23:00:00,169.29487324999997,11841.065277773334,-4526.8249438895
2019-04-06 00:00:00,171.61118625,11856.225000001667,-4455.744226667167
2019-04-06 01:00:00,173.24435808333328,11564.921555564999,-4293.7171186108335
2019-04-06 02:00:00,171.75310258333337,11292.40247222834,-4233.350913889167
2019-04-06 03:00:00,171.17067516666668,11088.08383334167,-3783.8696161108332
2019-04-06 04:00:00,172.57103591666663,8477.877997222666,-878.5591269722332
2019-04-06 05:00:00,178.3070615833333,7264.860180555333,-264.47758122218335
2019-04-06 06:00:00,181.53221141666663,5813.582877778001,-31.506694694444448
2019-04-06 07:00:00,179.79087041666662,6586.624788889163,0.0
2019-04-06 08:00:00,179.22116225,7771.994408333669,0.0
2019-04-06 09:00:00,173.47879400000002,9006.097675000334,0.0
2019-04-06 10:00:00,173.38398941666674,9704.730558333167,0.0
2019-04-06 11:00:00,174.17671791666672,10106.578963895832,0.0
2019-04-06 12:00:00,173.3628224166666,10230.423416666667,0.0
2019-04-06 13:00:00,171.98806158333335,12129.347694441669,0.0
2019-04-06 14:00:00,171.20825833333336,13734.458361111669,0.0
2019-04-06 15:00:00,168.36751766666669,13766.538000001665,0.0
2019-04-06 16:00:00,168.00681925,13758.298944446664,0.0
2019-04-06 17:00:00,168.50261074999997,13751.585555558335,0.0
2019-04-06 18:00:00,168.63464416666673,13691.279166668335,0.0
2019-04-06 19:00:00,168.3343133333333,13561.721250001665,0.0
2019-04-06 20:00:00,168.57649975,12385.662094446669,0.0
2019-04-06 21:00:00,168.41794858333333,12647.866444444995,0.0
2019-04-06 22:00:00,171.10674375000005,12280.119255556667,0.0
2019-04-06 23:00:00,174.85143783333325,10097.963497218838,0.0
2019-04-07 00:00:00,173.50004208333343,9917.802397221505,0.0
2019-04-07 01:00:00,171.69481383333334,9189.484636111165,0.0
2019-04-07 02:00:00,169.73893891666663,8353.988486111668,0.0
2019-04-07 03:00:00,168.87911133333336,8350.938869443833,0.0
2019-04-07 04:00:00,179.17378316666665,8317.574155555167,0.0
2019-04-07 05:00:00,183.00615816666672,8803.067761110835,0.0
2019-04-07 06:00:00,189.41932325000002,8932.3355527775,0.0
2019-04-07 07:00:00,189.55533983333333,8641.786647222665,781.2433745195
2019-04-07 08:00:00,183.92633775000004,7020.847458333167,3112.091221111166
2019-04-07 09:00:00,178.2257310833333,8173.143105555497,3598.085652221833
2019-04-07 10:00:00,175.88547,8680.01193888883,4544.667531666834
2019-04-07 11:00:00,173.23208574999995,8978.006836110833,5054.256838055334
2019-04-07 12:00:00,172.56657858333338,9295.050297221835,5077.454204999666
2019-04-07 13:00:00,172.48523808333331,9431.591550000168,5116.120893055335
2019-04-07 14:00:00,172.6492648333333,9766.978991665497,4646.957692500498
2019-04-07 15:00:00,171.17812658333338,12324.523000003335,2996.577758055501
2019-04-07 16:00:00,169.93119025,12663.606333328333,2656.2974355554998
2019-04-07 17:00:00,169.66946583333328,12641.206333330001,462.12452072199994
2019-04-07 18:00:00,169.327146,12772.664333333332,0.0
2019-04-07 19:00:00,169.0874198333333,12461.190583333335,0.0
2019-04-07 20:00:00,170.93107083333328,11836.32994444,0.0
2019-04-07 21:00:00,169.94864441666672,10626.37643055333,0.0
2019-04-07 22:00:00,170.9727215833333,9865.242294445497,0.0
2019-04-07 23:00:00,172.03316433333336,9106.4863527785,0.0
2019-04-08 00:00:00,170.42838625000002,8549.875616666834,0.0
2019-04-08 01:00:00,169.98571841666669,8169.698300000333,0.0
2019-04-08 02:00:00,172.00006283333332,7707.700025000337,0.0
2019-04-08 03:00:00,175.88151566666667,7205.166536111336,0.0
2019-04-08 04:00:00,190.7306990833333,6511.459863888836,0.0
2019-04-08 05:00:00,201.15988483333334,6558.474152777335,0.0
2019-04-08 06:00:00,205.59212658333337,6123.695138888835,0.0
2019-04-08 07:00:00,197.71662008333337,6532.926602777499,0.0
2019-04-08 08:00:00,191.6606371666667,6762.804727778168,2629.1538436996157
2019-04-08 09:00:00,190.15140474999995,7145.257502777834,3446.115809722499
2019-04-08 10:00:00,187.20540008333327,7550.154997222166,3765.935229167
2019-04-08 11:00:00,186.56350091666667,7839.416325001,3658.0043983336673
2019-04-08 12:00:00,187.5192075,8812.940219444,3691.1371333330017
2019-04-08 13:00:00,187.00478225000003,9062.367083334164,3701.8919108331656
2019-04-08 14:00:00,187.23720608333332,10690.33890277767,1640.9133504164997
2019-04-08 15:00:00,178.74521841666666,12847.453166666666,0.0
2019-04-08 16:00:00,179.56179766666665,12822.659361110007,0.0
2019-04-08 17:00:00,179.8555234166667,12662.832750005002,0.0
2019-04-08 18:00:00,179.49486491666667,12016.170638884998,-288.1025819165667
2019-04-08 19:00:00,182.09145958333335,13768.617916669997,-3449.8937191663335
2019-04-08 20:00:00,182.49581974999998,15042.845055556672,-5380.255487499666
2019-04-08 21:00:00,182.19734583333337,14672.481861110002,-5517.557550277168
2019-04-08 22:00:00,181.58699000000004,14291.469166666664,-5563.703373889001
2019-04-08 23:00:00,181.05437816666662,14367.039555554995,-5466.486528055833
2019-04-09 00:00:00,181.73803883333332,13845.304999995,-5534.090461389501
2019-04-09 01:00:00,220.68800233333326,10920.976086107834,-5387.401409444165
2019-04-09 02:00:00,192.91611349999994,10021.013238891499,-5436.951002777667
2019-04-09 03:00:00,202.53754633333332,9135.347205555498,-5392.651254165999
2019-04-09 04:00:00,202.3267174166667,8907.202669444336,-5345.398310278333
2019-04-09 05:00:00,210.73917491666668,8556.213638888834,-5317.625510278001
2019-04-09 06:00:00,222.31673166666667,8380.212902778165,-4341.593058611166
2019-04-09 07:00:00,225.829267,4676.015952778,-533.3298022110998
2019-04-09 08:00:00,218.8400026666667,3165.839877778,0.0
2019-04-09 09:00:00,216.96076900000008,3356.031466667001,0.0
2019-04-09 10:00:00,200.22337258333334,3368.0437777780007,0.0
2019-04-09 11:00:00,189.78145608333335,3396.548733333166,0.0
2019-04-09 12:00:00,171.58705558333324,5064.905844444667,0.0
2019-04-09 13:00:00,166.61005525000007,6042.6192527779995,0.0
2019-04-09 14:00:00,173.83355091666664,6754.305238889499,0.0
2019-04-09 15:00:00,168.91201274999995,7078.769427777999,0.0
2019-04-09 16:00:00,168.3566090833333,7145.097297222333,0.0
2019-04-09 17:00:00,175.14083316666668,7232.514855555332,0.0
2019-04-09 18:00:00,184.18269300000006,7523.3095305558345,0.0
2019-04-09 19:00:00,188.5020546666666,7617.4351249998335,0.0
2019-04-09 20:00:00,186.1963328333334,7045.815288888833,0.0
2019-04-09 21:00:00,186.9437825833333,5480.550319444999,0.0
2019-04-09 22:00:00,194.0492309166666,5183.1845444445,0.0
2019-04-09 23:00:00,199.9458339166667,4844.2897749996655,0.0
2019-04-10 00:00:00,199.44119024999998,4412.2230500000005,0.0
2019-04-10 01:00:00,191.98436825000005,4221.716402777333,0.0
2019-04-10 02:00:00,190.36418899999998,4216.149616666333,0.0
2019-04-10 03:00:00,191.87729900000005,4225.582388888333,0.0
2019-04-10 04:00:00,196.82323758333328,4253.1345555555,0.0
2019-04-10 05:00:00,203.05137349999998,4360.454436110831,0.0
2019-04-10 06:00:00,210.4166330833333,4431.639774999667,0.0
2019-04-10 07:00:00,200.1382303333334,4568.273816666834,1528.3109141162831
2019-04-10 08:00:00,184.01574408333332,4068.261850000499,2914.6225197218328
2019-04-10 09:00:00,177.26236675,4909.115408333334,3857.944855000166
2019-04-10 10:00:00,175.27306391666667,7149.714930556001,4192.325830000334
2019-04-10 11:00:00,172.52162799999996,10443.956950001833,4268.390950833333
2019-04-10 12:00:00,175.54887625000006,11138.049249998328,4278.071741388666
2019-04-10 13:00:00,171.6863365,11271.895305558333,4243.333644722499
2019-04-10 14:00:00,172.91565774999995,11341.063611110003,4532.9124994446665
2019-04-10 15:00:00,169.12618349999997,11742.714916664996,4156.981528332834
2019-04-10 16:00:00,169.8043243333333,11792.300861108331,2761.874461111166
2019-04-10 17:00:00,169.81564724999998,13033.075388896668,253.56548866678335
2019-04-10 18:00:00,170.21973233333335,14325.999527778335,0.0
2019-04-10 19:00:00,170.53468374999997,14103.970083326667,0.0
2019-04-10 20:00:00,171.59679674999992,13702.364277778333,0.0
2019-04-10 21:00:00,171.01405908333328,11638.469427782167,0.0
2019-04-10 22:00:00,180.98802408333322,10334.031252776998,0.0
2019-04-10 23:00:00,189.351822,8068.2595138889965,0.0
2019-04-11 00:00:00,192.9474140833333,6931.341997222164,0.0
2019-04-11 01:00:00,183.22042233333332,6542.302191667166,0.0
2019-04-11 02:00:00,185.9916131388833,5438.706954166334,0.0
2019-04-11 03:00:00,186.27863724999995,4308.7039361111665,0.0
2019-04-11 04:00:00,189.38581958333327,3804.604183333168,0.0
2019-04-11 05:00:00,208.96503166666668,3876.842663888667,0.0
2019-04-11 06:00:00,227.96621675,3879.244349999668,0.0
2019-04-11 07:00:00,226.7500888333333,3711.150849999999,597.75656725855
2019-04-11 08:00:00,213.0239988333333,2862.587861111,2237.9876397215
2019-04-11 09:00:00,208.93881699999994,2659.265161111334,1851.2896322223337
2019-04-11 10:00:00,208.05705583333335,2593.8549611109993,1874.1726963888327
2019-04-11 11:00:00,203.2082333333333,2796.626541666666,1946.0327277781664
2019-04-11 12:00:00,195.24698925,3156.2322944448338,2002.387662778
2019-04-11 13:00:00,184.9524609166666,3292.208063889167,1924.7566969443333
2019-04-11 14:00:00,179.85181025000006,3343.11418,2175.6867063888335
2019-04-11 15:00:00,173.47631608333333,4117.103255555833,2408.6314597225
2019-04-11 16:00:00,170.21179999999995,5688.039480554831,650.1013438336165
2019-04-11 17:00:00,175.89190449999992,7196.889052777837,0.0
2019-04-11 18:00:00,184.52063866666657,6573.426863889001,0.0
2019-04-11 19:00:00,189.42126041666674,7350.965194444336,-2165.157263582933
2019-04-11 20:00:00,190.3485899166666,8676.098488888501,-4569.642462499667
2019-04-11 21:00:00,194.845943,9574.525547223335,-5114.052159166333
2019-04-11 22:00:00,200.45085641666668,9377.230252777832,-5151.698728888998
2019-04-11 23:00:00,199.86104591666665,9159.130752778168,-5146.588321111002
2019-04-12 00:00:00,201.97589316666668,8512.605600000003,-5137.393801110999
2019-04-12 01:00:00,201.20042499999994,8498.7444166665,-5137.082300832999
2019-04-12 02:00:00,199.07784758333327,8495.444869444333,-5117.561897221664
2019-04-12 03:00:00,199.8386693333333,8319.384391666332,-5125.190767222333
2019-04-12 04:00:00,201.48762225000002,8261.652850000335,-5112.273225277332
2019-04-12 05:00:00,214.0450981666667,8289.526436111331,-5040.950144166999
2019-04-12 06:00:00,219.97771150000003,7551.894250000334,-3982.9219486109987
2019-04-12 07:00:00,198.6647905833334,4952.255713889167,-697.9131985833167
2019-04-12 08:00:00,204.32260325,3456.032325000333,-149.11485305001162
2019-04-12 09:00:00,196.79599699999997,2966.164041666834,0.0
2019-04-12 10:00:00,187.936118,3240.6739777783337,0.0
2019-04-12 11:00:00,184.73502983333344,3344.1245305555003,0.0
2019-04-12 12:00:00,183.9465774166666,3407.1596638881665,0.0
2019-04-12 13:00:00,181.7892576666666,4198.135380555833,0.0
2019-04-12 14:00:00,181.87288683333338,4617.160130556166,0.0
2019-04-12 15:00:00,179.1323685833333,4675.528269444333,0.0
2019-04-12 16:00:00,179.06084816666663,4750.744805555669,0.0
2019-04-12 17:00:00,178.91870233333336,4838.0314777776675,0.0
2019-04-12 18:00:00,182.16433049999995,4845.032986111001,0.0
2019-04-12 19:00:00,188.32169833333336,4819.587016666,0.0
2019-04-12 20:00:00,187.9250384166667,4783.530066666501,0.0
2019-04-12 21:00:00,189.79974600000003,4568.176533333501,0.0
2019-04-12 22:00:00,197.45457141666662,4485.374194443999,0.0
2019-04-12 23:00:00,209.65410033333336,4310.616758333834,0.0
2019-04-13 00:00:00,210.75817091666673,4017.6543027781677,0.0
2019-04-13 01:00:00,225.4404396666667,3764.508688888834,0.0
2019-04-13 02:00:00,219.55087683333346,3517.154394444498,0.0
2019-04-13 03:00:00,217.91908691666669,3247.9286472225003,0.0
2019-04-13 04:00:00,221.01531308333335,3303.2156777778346,0.0
2019-04-13 05:00:00,230.3242677500001,3236.2575027775006,0.0
2019-04-13 06:00:00,237.06855358333328,3217.729452777167,0.0
2019-04-13 07:00:00,235.52221108333336,3285.3274027776665,0.0
2019-04-13 08:00:00,240.0528326666666,3335.535283332833,0.0
2019-04-13 09:00:00,244.4924991666667,3318.424808333666,0.0
2019-04-13 10:00:00,253.72528325000005,3326.173769444833,0.0
2019-04-13 11:00:00,258.36671358333336,3318.6657805553327,0.0
2019-04-13 12:00:00,258.12219308333334,3347.075400000001,0.0
2019-04-13 13:00:00,257.85178908333336,3392.1266361109997,0.0
2019-04-13 14:00:00,257.55463566666657,3403.0297722231653,0.0
2019-04-13 15:00:00,262.436631,3382.3408805556664,0.0
2019-04-13 16:00:00,255.0368055833334,3376.6533361106663,0.0
2019-04-13 17:00:00,252.1657861666667,3381.4164277775,0.0
2019-04-13 18:00:00,260.64529825,3367.6542638890005,0.0
2019-04-13 19:00:00,263.0640280833333,3352.6830416669995,0.0
2019-04-13 20:00:00,257.4690295000001,3293.2641111111675,0.0
2019-04-13 21:00:00,250.84619475,3249.002669444833,0.0
2019-04-13 22:00:00,250.68882650000003,3156.2838388888335,0.0
2019-04-13 23:00:00,243.10882775000002,3093.9356388890005,0.0
2019-04-14 00:00:00,241.8300972499999,3091.4643111109995,0.0
2019-04-14 01:00:00,242.53744750000004,3099.997891666168,0.0
2019-04-14 02:00:00,242.31662208333327,3083.9782138886676,0.0
2019-04-14 03:00:00,244.38918283333325,3011.9270249994997,0.0
2019-04-14 04:00:00,249.2171008333334,3026.813963888667,0.0
2019-04-14 05:00:00,267.1495519166667,3073.6956166668333,0.0
2019-04-14 06:00:00,265.9241005833333,3056.0843777778337,0.0
2019-04-14 07:00:00,253.51474333333337,1925.38438166695,1864.8741857972827
2019-04-14 08:00:00,236.9918225833333,1773.4661027776676,1526.0165094446672
2019-04-14 09:00:00,223.64486966666664,1749.4822722226672,1574.995198056
2019-04-14 10:00:00,215.2307543333334,1667.5398444446666,1665.0469658328334
2019-04-14 11:00:00,208.11406175000002,1829.6995138891664,1758.050112777833
2019-04-14 12:00:00,203.82200508333335,2241.5718333338327,2019.5729266666667
2019-04-14 13:00:00,191.76622916666668,2494.984983333833,2723.8328272228337
2019-04-14 14:00:00,186.84944325,2530.079347222333,2797.322230833166
2019-04-14 15:00:00,193.17863916666664,2611.669147222166,2503.977635276999
2019-04-14 16:00:00,190.10151808333336,2587.6042916669994,2165.7669391658337
2019-04-14 17:00:00,185.52599116666667,3358.9521361113343,2197.093798333167
2019-04-14 18:00:00,192.12555475,3519.263769444167,2228.1046658331675
2019-04-14 19:00:00,200.96514383333337,3006.727236111333,2120.0214274994996
2019-04-14 20:00:00,206.66993791666664,3116.385266666333,819.4651921667335
2019-04-14 21:00:00,204.96887708333327,3367.140597222001,0.0
2019-04-14 22:00:00,201.34019158333334,3862.832119444499,0.0
2019-04-14 23:00:00,198.45096733333335,3563.5032250001655,0.0
2019-04-15 00:00:00,200.47333150000003,3519.883597222167,0.0
2019-04-15 01:00:00,195.15108266666672,3479.569261111333,0.0
2019-04-15 02:00:00,193.918791,3468.8972749998334,0.0
2019-04-15 03:00:00,188.41077258333337,3547.4968722216663,0.0
2019-04-15 04:00:00,196.27642425000002,3655.4934611115004,0.0
2019-04-15 05:00:00,206.23636233333326,3744.697908333333,0.0
2019-04-15 06:00:00,203.23027933333336,4127.3082916665,0.0
2019-04-15 07:00:00,182.9711236666666,6059.05581388883,876.3414577945
2019-04-15 08:00:00,174.9320436666667,6099.087833333334,3040.604569166332
2019-04-15 09:00:00,171.0189458333333,7134.948552777833,3005.187371666166
2019-04-15 10:00:00,172.67851475,8831.372563888668,3003.1653416665
2019-04-15 11:00:00,170.61950774999997,9897.5543972215,3007.6027363883313
2019-04-15 12:00:00,172.15121541666664,10878.577138885,3022.8586836111667
2019-04-15 13:00:00,163.70059,11119.071122225,2986.0708952766654
2019-04-15 14:00:00,160.75549775,12171.77641667,2962.200687222334
2019-04-15 15:00:00,160.09294824999998,12661.927222216664,2562.5574063888334
2019-04-15 16:00:00,157.37554216666675,12666.158666666672,2208.399834722666
2019-04-15 17:00:00,157.69773266666667,13375.528500003325,171.9620263332167
2019-04-15 18:00:00,158.07180041666663,16836.54644444666,-2513.848882444601
2019-04-15 19:00:00,157.71110016666674,17229.70444444,-3291.681625555499
2019-04-15 20:00:00,159.7984426666667,17460.86483333166,-5398.739678889
2019-04-15 21:00:00,169.09956541666668,17205.124861108336,-5992.5205127775
2019-04-15 22:00:00,169.48552291666672,16589.97708333,-6069.405415555
2019-04-15 23:00:00,168.12285708333334,15650.702416668331,-5422.296265277998
2019-04-16 00:00:00,166.49888216666665,13821.102111111666,-4471.3230877775
2019-04-16 01:00:00,168.49563116666658,13102.630083339996,-4270.199893611
2019-04-16 02:00:00,170.73983875000002,12238.482972226664,-3921.0931199998345
2019-04-16 03:00:00,171.37390291666674,11628.678722219998,-3758.6112625
2019-04-16 04:00:00,171.85774158333334,11456.213805555,-3545.905108332832
2019-04-16 05:00:00,180.4026273333333,11379.166111116667,-3057.354305555333
2019-04-16 06:00:00,184.06318175000007,11527.991138883333,-3130.1874222226656
2019-04-16 07:00:00,184.51107274999995,9080.57947499817,-731.5603344452884
2019-04-16 08:00:00,175.598264,6383.129747222833,2854.919043277333
2019-04-16 09:00:00,163.96435466666668,7024.6870805556655,2798.3687941673343
2019-04-16 10:00:00,164.2502304166667,8377.252244444333,3344.6717005554997
2019-04-16 11:00:00,156.84303583333335,9323.080436110999,3925.5724502770004
2019-04-16 12:00:00,156.62973683333337,10723.442166668336,4823.135529722164
2019-04-16 13:00:00,153.5094399166667,10790.781527779998,5020.198511111333
2019-04-16 14:00:00,154.2346061666667,10812.886750000003,5110.309287778002
2019-04-16 15:00:00,167.00047725,10854.207333333334,5080.465956389334
2019-04-16 16:00:00,167.79338416666667,10842.88819444333,5011.855899999999
2019-04-16 17:00:00,171.89577824999998,10526.89588888667,5001.438280832999
2019-04-16 18:00:00,168.38911049999993,10076.5629861155,4029.7456241668337
2019-04-16 19:00:00,170.8744598333334,10211.42205555183,2879.3573833338323
2019-04-16 20:00:00,171.21695208333333,12868.130794443334,-1134.2090324171
2019-04-16 21:00:00,170.58957874999996,16890.565527778333,-3614.3478383331667
2019-04-16 22:00:00,169.03413133333336,16876.800805553336,-3930.228905833
2019-04-16 23:00:00,168.53156500000003,15747.322805544996,-3911.5651002773316
2019-04-17 00:00:00,167.79038108333333,15348.637555556661,-3906.3067866663328
